,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
2696,CN-114,MOLEX SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,MOLEX,MOLEX,996.0,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12.0,117.87,0.0,117.87,0.0,117.87,0.0,,1.0,9.8225,,,2021-08-09 05:03:41.0
2697,CN-118,GARRETT SHA CL0 WHS,EM,工业与制造行业事业部,HONEY,HONEY,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,40.0,366.44,277.5,88.94,0.0,366.44,0.0,,0.2427136775461194,9.161,,,2021-08-09 05:03:41.0
2698,CN-119,ASML SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,23.0,202.06,7.95,182.86,11.25,191.13,10.93,,0.9049787191923192,8.785217391304347,,,2021-08-09 05:03:41.0
2699,CN-175,SIEMENS SZV XXX WHS,EM,工业与制造行业事业部,SIEME,SIEME,37447.0,20210807,202132,202108,202103,2021,1,408.0,2688.0,135008.0,135008.0,198516643.5801001,4343.659799999999,10.0,13.0,60.0,60.0,1714.2222000000002,,,,24387.0,43317.0,2128884.0,6172.0,86610.0,,,,,,,,0.00044441810855653,,,0.6512404197933078,0.3487595802066922,2021-08-10 09:30:35.0
2700,CN-189,KONE CTU XXX WHS,EM,工业与制造行业事业部,KONEX,KONEX,1108.0,20210724,202130,202107,202103,2021,1,312.0,,,,,,,,,,,,,,356.0,4142.0,9619.309999999998,0.2,7.0,,,,,,,,,,,0.3212996389891697,0.6787003610108303,2021-08-10 09:30:35.0
2701,CN-192,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,268.0,2835.9300000000003,2658.45,177.48,0.0,2835.9300000000003,0.0,,0.062582644846664,10.581828358208956,,,2021-08-08 04:58:27.0
2702,CN-203,BRP SHA YX0 WHS,Auto,汽车行业事业部,BRPXX,BRPXX,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,30.63,11.0,19.63,0.0,30.63,0.0,,0.6408749591903362,10.21,,,2021-08-09 05:03:41.0
2703,CN-212,COSTA SHA HT0 WHS,CR,快消/零售行业事业部,COSTA,COSTA,192.0,20210703,202127,202107,202103,2021,1,2.0,11.0,13606.0,13606.0,11620512.0,1.819,292.0,,,,,,,,44.0,107.0,19922.0,0.0,136.0,4.0,46.21,0.0,46.21,0.0,46.21,0.0,0.0,1.0,11.552499999999998,0.2291666666666666,0.7708333333333334,2021-08-05 07:35:11.0
2704,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387.0,20210629,202127,202106,202102,2021,0,9.0,18.0,4589.0,4589.0,0.0,0.0,199.0,268.0,8916.0,8916.0,4826172.891940005,8916.0,,,,,,,,15.0,155.16,96.55,58.61,0.0,155.16,0.0,1.942906951405535,0.3777391080175303,10.344,,,2021-08-05 07:35:11.0
2705,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387.0,20210708,202128,202107,202103,2021,0,8.0,14.0,5869.0,5869.0,0.0,0.0,181.0,35.0,14440.0,14440.0,12037149.21105,14440.0,,,,,,,,16.0,162.47000000000003,107.18,55.29,0.0,162.47000000000003,0.0,2.4603850741182485,0.3403089801194066,10.154375000000002,,,2021-08-07 05:24:46.0
2706,CN-219,KLA-Tencor Wuhan WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,35.58,0.0,35.58,0.0,35.58,0.0,,1.0,8.895,,,2021-08-09 05:03:41.0
2707,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,26.0,208.64,152.0,56.64,0.0,208.64,0.0,,0.2714723926380368,8.024615384615386,,,2021-08-09 05:03:41.0
2708,CN-228,KLA-TENCOR XMN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,2.0,18.0,0.0,18.0,0.0,18.0,0.0,,1.0,9.0,,,2021-08-05 07:35:11.0
2709,CN-239,LINDT SHA KQ0 WHS,CR,快消/零售行业事业部,LINDT,LINDT,7436.0,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,1799.0,4979.0,25840914.0,0.0,1511249.0,,,,,,,,,,,0.2419311457772996,0.7580688542227003,2021-08-10 09:30:35.0
2710,CN-242,DIADORA XMN XXX WHS,CR,快消/零售行业事业部,DIADO,DIADO,1293.0,20210707,202128,202107,202103,2021,0,,,,,,,3.0,1361.0,14472.0,14472.0,0.0,0.0,,,,,,,,3.0,23.6,0.0,23.6,0.0,15.85,7.75,,1.0,7.866666666666667,,,2021-08-06 09:58:59.0
2711,CN-243,JMC TSN XXX WHS,Auto,汽车行业事业部,JMCXX,JMCXX,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.0,10.0,0.0,10.0,0.0,,1.0,10.0,,,2021-08-05 07:35:11.0
2712,CN-259,ASML NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,56.5,0.0,56.5,0.0,56.5,0.0,,1.0,8.071428571428571,,,2021-08-05 07:35:11.0
2713,CN-262,LAM NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210629,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,35.23,0.0,35.23,0.0,35.23,0.0,,1.0,8.8075,,,2021-08-05 07:35:11.0
2714,CN-265,MARY-KAY HGH XXX WHS,CR,快消/零售行业事业部,MARYK,MARYK,23073.0,20210526,202122,202105,202102,2021,0,,,,,,,4586.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2715,CN-272,SENSATA CZX XXX WHS,TSC,高科技/备件物流/化工行业事业部,SENSA,SENSA,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,17.0,201.78,189.11,12.67,0.0,201.78,0.0,,0.0627911586876796,11.86941176470588,,,2021-08-05 07:35:11.0
2716,CN-273,ERICSSON NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ERICS,ERICS,,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,6.0,46.3,0.0,46.3,0.0,37.31999999999999,8.98,,1.0,7.716666666666666,,,2021-08-09 05:03:41.0
2717,CN-292,JLR FUO XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,28.0,267.66,218.61,49.05,0.0,267.66,0.0,,0.183254875588433,9.559285714285716,,,2021-08-05 07:35:11.0
2718,CN-296,LUCKIN PEK XXX WHS,CR,快消/零售行业事业部,LUCKI,LUCKI,14645.0,20210603,202123,202106,202102,2021,0,36.0,104.0,34610.0,34483.0,215389916.217,1671.8850000000002,822.0,12779.0,42282.0,42282.0,370151863.11920017,,,,570.0,2421.0,221096.0,0.0,10438.0,,,,,,,,1.2261694168140822,,,0.0389211334926596,0.9610788665073404,2021-08-05 07:35:11.0
2719,CN-296,LUCKIN PEK XXX WHS,CR,快消/零售行业事业部,LUCKI,LUCKI,1660.0,20210803,202132,202108,202103,2021,0,31.0,92.0,29423.0,29422.0,262605929.16000003,309.97499999999985,484.0,11673.0,34800.0,34800.0,206518185.55479997,,,,8149.0,20606.0,1336315.0,0.0,8400.0,,,,,,,,1.1827883896404052,,,4.909036144578313,-3.909036144578313,2021-08-10 09:30:35.0
2720,CN-297,MARS-RAW PEK XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,20606.0,20210808,202132,202108,202103,2021,1,22.0,63.0,38656107.0,38656107.0,72944255.67080002,248.32120000000003,29.0,133.0,29923235.0,29890235.0,14649252.2,,,,6970.0,11341.0,2513368789.0,0.0,11180720.0,,,,,,,,0.773234485303965,,,0.3382509948558672,0.6617490051441328,2021-08-10 09:30:35.0
2721,CN-298,HPCCDO WEH XXX WHS,TSC,高科技/备件物流/化工行业事业部,HPPXX,HPPXX,9358.0,20210625,202126,202106,202102,2021,0,26.0,7.0,830.0,830.0,16547361.714,1265.39,108.0,111.0,827.0,827.0,98482386.61,10355.009,,,4253.0,4445.0,212540.0,0.0,0.0,8.0,67.85,8.57,59.28,0.0,67.85,0.0,0.9963855421686748,0.8736919675755342,8.48125,0.4544774524471041,0.545522547552896,2021-08-05 07:35:11.0
2722,CN-300,WENMING-ME NTG XXX WHS,TSC,高科技/备件物流/化工行业事业部,MTDIG,MTDIG,6939.0,20210629,202127,202106,202102,2021,0,7.0,42.0,2500.0,2500.0,,,131.0,169.0,4513.0,4513.0,450128.1571000001,3761.366000000001,,,3221.0,1.0,2770819.0,0.0,0.0,1.0,8.38,0.0,8.38,0.0,8.38,0.0,1.8052,1.0,8.38,0.4641879233318922,0.5358120766681078,2021-08-05 07:35:11.0
2723,CN-301,KLA-TENCOR HFE XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,9.0,0.0,9.0,0.0,,1.0,9.0,,,2021-08-05 07:35:11.0
2724,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,3113.0,20210607,202124,202106,202102,2021,0,10.0,3537.0,15579.0,15579.0,,,199.0,666.0,2788.0,2788.0,0.0,0.0,,,25654.0,5133.0,546290.0,14653.0,14680.0,24.0,282.0,216.0,66.0,0.0,282.0,0.0,0.1789588548687335,0.2340425531914893,11.75,8.24092515258593,-7.24092515258593,2021-08-05 07:35:11.0
2725,CN-306,ECCO CAN HP0 WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,658.0,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,562.0,0.0,20284.0,0.0,0.0,,,,,,,,,,,0.8541033434650456,0.1458966565349544,2021-08-10 09:30:35.0
2726,CN-324,NOKIA SHA JQ0 WHS,TSC,高科技/备件物流/化工行业事业部,NSBSH,NSBSH,,20210607,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,24.0,205.92000000000004,185.85,20.07,0.0,195.42,10.5,,0.0974650349650349,8.580000000000002,,,2021-08-05 07:35:11.0
2727,CN-325,SKF SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,SKFCN,SKFCN,,20210616,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,6.0,67.66,42.11000000000001,25.55,0.0,67.66,0.0,,0.3776234111735146,11.276666666666666,,,2021-08-05 07:35:11.0
2728,CN-326,,,,,,,20210623,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.259999999999998,0.0,16.259999999999998,0.0,16.259999999999998,0.0,,1.0,8.129999999999999,,,2021-08-05 07:35:11.0
2729,CN-329,ABBOTT SHA KQ0 PKG,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.92,0.0,7.92,0.0,7.92,0.0,,1.0,7.92,,,2021-08-05 07:35:11.0
2730,CN-363,J&J SHA WGQ WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210609,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,60.0,489.8399999999998,439.6999999999998,50.13999999999999,0.0,489.8399999999998,0.0,,0.1023599542707823,8.163999999999996,,,2021-08-05 07:35:11.0
2731,CN-363,J&J SHA WGQ WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210611,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,58.0,483.38,432.36999999999983,51.01,0.0,483.38,0.0,,0.1055277421490338,8.334137931034482,,,2021-08-05 07:35:11.0
2732,CN-364,CHANEL SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,CHANE,CHANE,8668.0,20210605,202123,202106,202102,2021,1,,,,,,,,,,,,,,,802.0,0.0,22215.0,0.0,0.0,,,,,,,,,,,0.0925242270419935,0.9074757729580064,2021-08-05 07:35:11.0
2733,CN-365,BLUEFOCUS SHA XXX WHS,CR,快消/零售行业事业部,OTYPE,OTYPE,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3.0,24.0,16.0,8.0,0.0,24.0,0.0,,0.3333333333333333,8.0,,,2021-08-09 05:03:41.0
2734,CN-367,HORMEL SHA XXX WHS,CR,快消/零售行业事业部,HOMEL,HOMEL,5355.0,20210622,202126,202106,202102,2021,0,1.0,5.0,2940.0,2940.0,,,,,,,,,,,1236.0,0.0,159955.0,0.0,0.0,,,,,,,,0.0,,,0.230812324929972,0.7691876750700279,2021-08-05 07:35:11.0
2735,CN-375,,,,,,1560.0,20210713,202129,202107,202103,2021,0,4.0,29.0,14934.0,14718.0,15275.820000000002,10.682400000000005,354.0,1639.0,14226.0,14226.0,14411.843999999996,,,,325.0,5161.0,564164.0,0.0,46768.0,,,,,,,,0.9665715450468814,,,0.2083333333333333,0.7916666666666666,2021-08-10 09:30:35.0
2736,CN-376,,,,,,493.0,20210722,202130,202107,202103,2021,0,4.0,17.0,13376.0,13376.0,12541.3962,4.8234,190.0,1417.0,18254.0,18254.0,18061.2307,,,,169.0,188.0,159067.0,0.0,0.0,,,,,,,,1.364683014354067,,,0.3427991886409736,0.6572008113590264,2021-08-10 09:30:35.0
2737,CN-376,,,,,,493.0,20210724,202130,202107,202103,2021,1,,,,,,,4.0,47.0,788.0,788.0,865.4745999999999,,,,195.0,200.0,168017.0,0.0,0.0,,,,,,,,,,,0.3955375253549695,0.6044624746450304,2021-08-10 09:30:35.0
2738,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572.0,20210628,202127,202106,202102,2021,0,8.0,32.0,27001.0,18433.0,22625.8968,6.903799999999999,437.0,3000.0,30154.0,30154.0,33513.34439999999,,,,36.0,1999.0,45105.0,0.0,14989.0,,,,,,,,1.635870449736885,,,0.0629370629370629,0.9370629370629372,2021-08-05 07:35:11.0
2739,CN-380,,,,,,484.0,20210630,202127,202106,202102,2021,0,1.0,3.0,900.0,900.0,583.2,1.2000000000000002,,,,,,,,,27.0,151.0,20853.0,0.0,1930.0,14.0,113.93,16.77,97.16,0.0,113.93,0.0,0.0,0.8528043535504257,8.137857142857143,0.0557851239669421,0.944214876033058,2021-08-05 07:35:11.0
2740,CN-389,OUTERSTUFF SHA DQ0 WHS,CR,快消/零售行业事业部,OUTSF,OUTSF,,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,13.38,0.0,13.38,0.0,13.38,0.0,,1.0,13.38,,,2021-08-05 07:35:11.0
2741,CN-392,RAZER SHA XXX WHS,CR,快消/零售行业事业部,RAZER,RAZER,328.0,20210613,202124,202106,202102,2021,1,,,,,,,,,,,,,,,220.0,0.0,45560.0,0.0,0.0,,,,,,,,,,,0.6707317073170732,0.3292682926829268,2021-08-05 07:35:11.0
2742,CN-392,RAZER SHA XXX WHS,CR,快消/零售行业事业部,RAZER,RAZER,328.0,20210702,202127,202107,202103,2021,0,2.0,1.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2021-08-05 07:35:11.0
2743,CN-402,LAM WUH XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9.0,119.34,54.34,65.0,0.0,119.34,0.0,,0.5446623093681918,13.259999999999998,,,2021-08-09 05:03:41.0
2744,CN-403,HONOR DGM HMX WHS,TSC,高科技/备件物流/化工行业事业部,HONOR,HONOR,2303.0,20210716,202129,202107,202103,2021,0,457.0,740.0,264553423.0,264553423.0,,,2241.0,2364.0,231606202.0,286004449.0,,,,,27775.0,50270.0,25908298301.0,6895682.0,8348399.0,,,,,,,,1.0810839102240608,,,12.060356057316543,-11.060356057316543,2021-08-10 09:30:35.0
2745,CN-410,KL-LUBE PEK XXX WHS,ZQ,政企行业事业部,KLRHY,KLRHY,,20210614,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,12.0,122.5,122.5,0.0,0.0,122.5,0.0,,0.0,10.208333333333334,,,2021-08-05 07:35:11.0
2746,CN-414,BMW SZV XXX WHS,EM,工业与制造行业事业部,BMWIM,BMWIM,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,0.0,8.0,0.0,,0.0,8.0,,,2021-08-05 07:35:11.0
2747,CN-417,OTIS Shanghai,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,7.0,20210620,202125,202106,202102,2021,1,,,,,,,,,,,,,,,4.0,1.0,10.0,0.0,0.0,,,,,,,,,,,0.5714285714285714,0.4285714285714286,2021-08-05 07:35:11.0
2748,CN-419,LINDT SHA KQ0 PKG,CR,快消/零售行业事业部,LINDT,LINDT,,20210617,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,62.01,22.0,40.01,0.0,54.01,8.0,,0.6452185131430415,8.858571428571429,,,2021-08-05 07:35:11.0
2749,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,35.0,367.0,367.0,0.0,0.0,367.0,0.0,,0.0,10.485714285714286,,,2021-08-09 05:03:41.0
2750,CN-432,,,,,,7340.0,20210630,202127,202106,202102,2021,0,,,,,,,16.0,66.0,124.0,124.0,124.0,,,,49.0,49.0,5524.0,0.0,0.0,1.0,8.02,0.0,8.02,0.0,8.02,0.0,,1.0,8.02,0.006675749318801,0.9933242506811988,2021-08-05 07:35:11.0
2751,CN-436,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,31.5,31.5,0.0,0.0,31.5,0.0,,0.0,10.5,,,2021-08-09 05:03:41.0
2752,CN-449,,,,,,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,33.5,33.5,0.0,0.0,33.5,0.0,,0.0,11.166666666666666,,,2021-08-09 05:03:41.0
2753,CN-454,,,,,,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.5,9.5,0.0,0.0,9.5,0.0,,0.0,9.5,,,2021-08-09 05:03:41.0
2754,HK-027,LEGO HKG MTL WHS,,,LEGO1,LEGO1,1925.0,20210802,202132,202108,202103,2021,0,2.0,104.0,9074.0,9074.0,28485038.0,104.29599999999998,120.0,1259.0,20386.0,20386.0,71087295.0,,,,886.0,61564.0,464705.0,0.0,25945.0,,,,,,,,2.2466387480714127,,,0.4602597402597402,0.5397402597402597,2021-08-10 09:30:35.0
2755,HK-115,HERBALIFE HKG TMD WHS,,,HERB1,HERB1,629.0,20210629,202127,202106,202102,2021,0,3.0,2.0,40320.0,40320.0,60480000.0,0.699,341.0,2415.0,8960.0,8960.0,10286613.304000016,,,,152.0,256.0,97031.0,0.0,2174.0,,,,,,,,0.2222222222222222,,,0.2416534181240063,0.7583465818759936,2021-08-05 07:35:11.0
2756,TD004,,,,,,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
2757,TD021,,,,,,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.6,0.0,7.6,0.0,0.0,7.6,,1.0,7.6,,,2021-08-05 07:35:11.0
2758,TD025,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6.0,49.28,8.0,41.28,0.0,49.28,0.0,,0.8376623376623377,8.213333333333333,,,2021-08-09 05:03:41.0
2759,TD026,,,,,,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8.0,76.71,9.2,67.50999999999999,0.0,76.71,0.0,,0.8800677877721288,9.58875,,,2021-08-07 05:24:46.0
2760,TD028,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.85,0.0,7.85,0.0,7.85,0.0,,1.0,7.85,,,2021-08-09 05:03:41.0
2761,TD042,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,21.0,175.24999999999997,0.0,175.24999999999997,0.0,166.96999999999997,8.28,,1.0,8.345238095238093,,,2021-08-05 07:35:11.0
2762,TD042,,,,,,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,21.0,195.16,0.0,195.16,0.0,185.89,9.27,,1.0,9.293333333333331,,,2021-08-09 05:03:41.0
2763,TD042,,,,,,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,7.0,63.21,0.0,63.21,0.0,63.21,0.0,,1.0,9.03,,,2021-08-09 05:03:41.0
2764,TD045,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.58,0.0,8.58,8.0,16.58,0.0,,0.517490952955368,8.29,,,2021-08-08 04:58:27.0
2765,TD048,,,,,,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,9.0,0.0,9.0,0.0,,1.0,9.0,,,2021-08-09 05:03:41.0
2766,TD054,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,9.67,0.0,9.67,0.0,9.67,0.0,,1.0,9.67,,,2021-08-09 05:03:41.0
2767,TD084,,,,,,,20210621,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.12,0.0,8.12,0.0,8.12,0.0,,1.0,8.12,,,2021-08-05 07:35:11.0
2768,CATC001,,,,,,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,22.75,0.0,22.75,0.0,22.75,0.0,,1.0,7.583333333333333,,,2021-08-09 05:03:41.0
2769,CN-007,APPLE SHA WGQ WHS,TD,运输产品部,APPLE,APPLE,163.0,20210702,202127,202107,202103,2021,0,58.0,25.0,664856.0,664856.0,0.0,0.0,38.0,38.0,2456757.0,2456757.0,0.0,0.0,,,,,,,,28.0,311.67,140.54999999999998,171.12000000000003,0.0,311.67,0.0,3.695171586027651,0.5490422562325539,11.131071428571428,,,2021-08-05 07:35:11.0
2770,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10.0,83.30000000000001,0.0,50.43,32.87,83.30000000000001,0.0,,0.6054021608643456,8.330000000000002,,,2021-08-05 07:35:11.0
2771,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9.0,74.9,0.0,41.85,33.05,74.9,0.0,,0.5587449933244325,8.322222222222223,,,2021-08-09 05:03:41.0
2772,CN-026,FORD CAN HD0 WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210807,202132,202108,202103,2021,1,,,,,,,,,,,,,,,,,,,,28.0,198.31000000000003,147.43,50.88,0.0,198.31000000000003,0.0,,0.2565679995965911,7.082500000000001,,,2021-08-09 05:03:41.0
2773,CN-031,FUJI-XEROX WUH XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,190.0,20210611,202124,202106,202102,2021,0,5.0,,,,,,90.0,,,,,,,,154.0,9.0,120515.7,0.0,0.0,,,,,,,,,,,0.8105263157894737,0.1894736842105263,2021-08-05 07:35:11.0
2774,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,57.55,8.0,41.55,8.0,57.55,0.0,,0.7219808861859253,8.221428571428572,,,2021-08-05 07:35:11.0
2775,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,56.16,8.0,39.66,8.5,56.16,0.0,,0.7061965811965811,8.022857142857143,,,2021-08-05 07:35:11.0
2776,CN-037,J&J SHA CL0 WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,64.0,534.72,376.51,53.99,104.21999999999998,534.72,0.0,,0.1009687312986235,8.355,,,2021-08-05 07:35:11.0
2777,CN-037,J&J SHA CL0 WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,62.0,513.6700000000002,369.98,42.97,100.72,513.6700000000002,0.0,,0.0836529289232386,8.285000000000004,,,2021-08-09 05:03:41.0
2778,CN-043,MARS SHE BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,13185.0,20210528,202122,202105,202102,2021,0,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
2779,CN-043,MARS SHE BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,13185.0,20210715,202129,202107,202103,2021,0,22.0,96.0,231120.0,169695.0,71699.54960000001,46.43309999999997,286.0,1369.0,1599276.0,1599276.0,187327.6813999999,,,,3365.0,5460.0,18058936.0,0.0,0.0,,,,,,,,9.424414390524175,,,0.2552142586272279,0.7447857413727721,2021-08-10 09:30:35.0
2780,CN-051,NOKIA-HWS PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,HWSXX,HWSXX,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,23.0,199.65000000000003,0.0,199.65000000000003,0.0,191.15000000000003,8.5,,1.0,8.680434782608698,,,2021-08-05 07:35:11.0
2781,CN-055,NEXPERIA DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,NEXPE,NEXPE,,20210616,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,93.0,796.0799999999999,584.5,211.58,0.0,787.78,8.3,,0.2657773088131846,8.559999999999999,,,2021-08-05 07:35:11.0
2782,CN-056,ON-SEMI SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,ONSEM,ONSEM,,20210617,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,62.0,767.0000000000001,717.5,49.5,0.0,767.0000000000001,0.0,,0.0645371577574967,12.370967741935486,,,2021-08-05 07:35:11.0
