ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75
CN-372,20210609,0,-1,0,17395,2,16490.61233,764.54,1,753.5449323,-10.995,0,11.76215385,65,0,764.54,764.54,764.54,764.54,764.54,764.54,-10.995,0,0
CN-372,20210611,7378,0,7031.429988,63834,1,63834,697.87,3,697.87,0,8.651938195,10.73646154,65,0,697.87,697.87,697.87,697.87,697.87,697.87,0,0,0
CN-372,20210707,6684,0,7031.429988,15562,2,16490.61233,753.36,1,753.5449323,0.185,2.328246559,11.41454545,66,0,753.36,753.36,753.36,753.36,753.36,753.36,0.185,0,0
CN-372,20210625,32150,1,32150,23050,0,25494.05238,634.36,0,649.5765552,15.217,0.716951788,10.39934426,61,0,634.36,634.36,634.36,634.36,634.36,634.36,15.217,0,0
CN-372,20210710,11364,3,12239.8794,25909,0,25494.05238,742.15,1,753.5449323,11.395,2.279919043,12.79568966,58,1,742.15,664.53,703.34,703.34,716.279254,722.745,11.395,-0.034859187,-0.026147005
CN-372,20210614,13044,3,12239.8794,27618,0,25494.05238,664.53,0,649.5765552,-14.953,2.117295308,11.65842105,57,1,742.15,664.53,703.34,703.34,716.279254,722.745,-14.953,0.077873465,0.087603268
CN-372,20210607,21552,2,21552,30406,3,30406,544.15,2,544.15,0,1.410820341,11.10510204,49,0,544.15,544.15,544.15,544.15,544.15,544.15,0,0,0
CN-373,20210622,1968,3,1968,9662,3,9662,804.18,0,804.18,0,4.909552846,12.00268657,67,0,804.18,804.18,804.18,804.18,804.18,804.18,0,0,0
CN-373,20210709,1644,2,1644,9344,0,9344,766.48,3,766.48,0,5.683698297,11.44,67,0,766.48,766.48,766.48,766.48,766.48,766.48,0,0,0
CN-373,20210630,324,0,324,7652,2,7652,613.31,1,613.31,0,23.61728395,10.0542623,61,0,613.31,613.31,613.31,613.31,613.31,613.31,0,0,0
CN-373,20210703,6746,1,6746,3506,1,3506,668.01,2,668.01,0,0.519715387,12.37055556,54,1,668.01,668.01,668.01,668.01,668.01,668.01,0,0,0
CN-375,20210626,120276,1,120276,29687,0,29680.37724,48.54,3,48.54,0,0.246823972,8.09,6,1,48.54,48.54,48.54,48.54,48.54,48.54,0,0,0
CN-375,20210616,15007,3,9276.94469,39367,3,39367,119.72,2,119.2784352,-0.442,2.623242487,8.551428571,14,0,119.72,119.72,119.72,119.72,119.72,119.72,-0.442,0,0
CN-375,20210706,11340,3,9276.94469,14411,1,15791.19024,137.25,0,137.25,0,1.270811287,9.15,15,0,137.25,116.14,126.695,126.695,130.214037,131.9725,0,-0.051263847,-0.03845173
CN-375,20210705,1080,3,9276.94469,19267,1,15791.19024,116.14,2,119.2784352,3.138,17.83981481,8.295714286,14,0,137.25,116.14,126.695,126.695,130.214037,131.9725,3.138,0.121181651,0.136322542
CN-375,20210703,60631,2,60631,29884,0,29680.37724,56.74,1,56.74,0,0.492883179,9.456666667,6,1,56.74,56.74,56.74,56.74,56.74,56.74,0,0,0
CN-375,20210629,21188,0,24958.42213,13720,1,15791.19024,120.77,2,119.2784352,-1.492,0.647536341,8.626428571,14,0,120.77,120.77,120.77,120.77,120.77,120.77,-1.492,0,0
CN-375,20210611,24825,0,24958.42213,45426,2,45426,125.61,2,119.2784352,-6.332,1.829848943,8.972142857,14,0,125.61,125.61,125.61,125.61,125.61,125.61,-6.332,0,0
CN-375,20210618,28889,0,24958.42213,29468,0,29680.37724,114.32,2,119.2784352,4.958,1.020042231,8.165714286,14,0,114.32,114.32,114.32,114.32,114.32,114.32,4.958,0,0
CN-379,20210704,0,-1,0,22448,3,21707.63636,68.05,1,72.20672451,4.157,0,8.50625,8,1,68.05,68.05,68.05,68.05,68.05,68.05,4.157,0,0
CN-379,20210711,0,-1,0,0,-1,0,76.8,1,72.20672451,-4.593,0,8.533333333,9,1,76.8,76.8,76.8,76.8,76.8,76.8,-4.593,0,0
CN-379,20210622,8574,3,8574,15156,2,15156,129.27,2,129.27,0,1.767669699,8.618,15,0,129.27,129.27,129.27,129.27,129.27,129.27,0,0,0
CN-379,20210709,20410,1,20410,26419,0,26419,131.1,0,131.1,0,1.294414503,8.74,15,0,131.1,131.1,131.1,131.1,131.1,131.1,0,0,0
CN-379,20210617,5466,0,5466,820,1,820,115.52,3,116.6898276,1.17,0.150018295,8.251428571,14,0,115.52,115.52,115.52,115.52,115.52,115.52,1.17,0,0
CN-379,20210625,26389,2,26389,20921,3,21707.63636,117.82,3,116.6898276,-1.13,0.792792451,8.415714286,14,0,117.82,117.82,117.82,117.82,117.82,117.82,-1.13,0,0
CN-400,20210702,0,-1,0,0,-1,0,12.13,2,11.9631831,-0.167,0,12.13,1,0,13,8,10.63,10.51428571,11.720082,11.925,-0.167,-0.033793735,-0.016900247
CN-400,20210701,0,-1,0,0,-1,0,11.72,2,11.9631831,0.243,0,11.72,1,0,13,8,10.63,10.51428571,11.720082,11.925,0.243,7.00E-06,0.017491468
CN-400,20210705,0,-1,0,0,-1,0,10.63,0,10.45012255,-0.18,0,10.63,1,0,13,8,10.63,10.51428571,11.720082,11.925,-0.18,0.102547695,0.121825024
CN-400,20210607,0,-1,0,0,-1,0,9.12,1,9.00161165,-0.118,0,9.12,1,0,13,8,10.63,10.51428571,11.720082,11.925,-0.118,0.285096711,0.307565789
CN-400,20210623,0,-1,0,57661,0,94895.61228,8.65,1,9.00161165,0.352,0,8.65,1,0,8.65,8,8.325,8.325,8.433355,8.4875,0.352,-0.025045665,-0.018786127
CN-400,20210609,0,-1,0,806737,1,701187.87,8.72,1,9.00161165,0.282,0,8.72,1,0,8.72,8.22,8.47,8.47,8.55335,8.595,0.282,-0.019111239,-0.014334862
CN-400,20210630,0,-1,0,244739,3,325873.8585,10.8,0,10.45012255,-0.35,0,10.8,1,0,10.8,10.8,10.8,10.8,10.8,10.8,-0.35,0,0
CN-400,20210703,0,-1,0,0,-1,0,13,2,11.9631831,-1.037,0,13,1,1,13,8,10.63,10.51428571,11.720082,11.925,-1.037,-0.098455231,-0.082692308
CN-400,20210627,0,-1,0,0,-1,0,9,1,9.00161165,0.002,0,9,1,1,13,8,10.63,10.51428571,11.720082,11.925,0.002,0.302231333,0.325
CN-400,20210629,0,-1,0,560207,1,701187.87,8.22,3,8.198466667,-0.022,0,8.22,1,0,8.72,8.22,8.47,8.47,8.55335,8.595,-0.022,0.040553528,0.045620438
CN-400,20210618,0,-1,0,93625,0,94895.61228,8,3,8.198466667,0.198,0,8,1,0,8.65,8,8.325,8.325,8.433355,8.4875,0.198,0.054169375,0.0609375
CN-400,20210706,0,-1,0,0,-1,0,8,3,8.198466667,0.198,0,8,1,0,13,8,10.63,10.51428571,11.720082,11.925,0.198,0.46501025,0.490625
CN-400,20210628,6000,0,2315.754967,425058,3,325873.8585,10.1,0,10.45012255,0.35,70.843,10.1,1,0,10.1,9.58,9.84,9.84,9.926684,9.97,0.35,-0.01716,-0.012871287
CN-400,20210624,480,0,2315.754967,62892,0,94895.61228,10.7,0,10.45012255,-0.25,131.025,10.7,1,0,10.7,10.7,10.7,10.7,10.7,10.7,-0.25,0,0
CN-400,20210608,283,0,2315.754967,729463,1,701187.87,8.13,3,8.198466667,0.068,2577.607774,8.13,1,0,8.13,8.13,8.13,8.13,8.13,8.13,0.068,0,0
CN-400,20210616,520,0,2315.754967,253647,3,325873.8585,9.58,1,9.00161165,-0.578,487.7826923,9.58,1,0,10.1,9.58,9.84,9.84,9.926684,9.97,-0.578,0.036188309,0.040709812
CN-400,20210626,4301,0,2315.754967,1222750,2,1222750,9.05,1,9.00161165,-0.048,284.2943502,9.05,1,1,9.05,9.05,9.05,9.05,9.05,9.05,-0.048,0,0
CN-400,20210707,541564,2,539343.3469,183223,0,94895.61228,11.55,2,11.9631831,0.413,0.338321971,11.55,1,0,11.58,8.17,8.47,9.598,10.523744,11.55,0.413,-0.088853333,0
CN-400,20210619,536533,2,539343.3469,187132,0,94895.61228,8.47,3,8.198466667,-0.272,0.348780038,8.47,1,1,11.58,8.17,8.47,9.598,10.523744,11.55,-0.272,0.242472727,0.363636364
CN-400,20210622,588000,2,539343.3469,25084,0,94895.61228,8.17,3,8.198466667,0.028,0.042659864,8.17,1,0,11.58,8.17,8.47,9.598,10.523744,11.55,0.028,0.288095961,0.41370869
CN-400,20210617,634853,2,539343.3469,36442,0,94895.61228,8.22,3,8.198466667,-0.022,0.057402265,8.22,1,0,11.58,8.17,8.47,9.598,10.523744,11.55,-0.022,0.280260827,0.405109489
CN-400,20210625,377825,2,539343.3469,197314,0,94895.61228,11.58,2,11.9631831,0.383,0.522236485,11.58,1,0,11.58,8.17,8.47,9.598,10.523744,11.55,0.383,-0.091213817,-0.002590674
CN-400,20210615,1334541,1,1395851.801,347285,3,325873.8585,10.62,0,10.45012255,-0.17,0.260228048,10.62,1,0,10.62,10.62,10.62,10.62,10.62,10.62,-0.17,0,0
CN-400,20210610,1447450,1,1395851.801,11347,0,94895.61228,8.87,1,9.00161165,0.132,0.007839304,8.87,1,0,8.87,8.87,8.87,8.87,8.87,8.87,0.132,0,0
CN-400,20210621,113653,3,116659.2702,341564,3,325873.8585,8.42,3,8.198466667,-0.222,3.005323221,8.42,1,0,9.88,8,8.385,8.6625,8.420146,8.785,-0.222,1.73E-05,0.043349169
CN-400,20210709,109189,3,116659.2702,384760,3,325873.8585,8.35,3,8.198466667,-0.152,3.523798185,8.35,1,0,9.88,8,8.385,8.6625,8.420146,8.785,-0.152,0.008400719,0.052095808
CN-400,20210611,168802,3,116659.2702,340947,3,325873.8585,8,3,8.198466667,0.198,2.019804268,8,1,0,9.88,8,8.385,8.6625,8.420146,8.785,0.198,0.05251825,0.098125
CN-400,20210708,71340,3,116659.2702,279706,3,325873.8585,9.88,0,10.45012255,0.57,3.920745725,9.88,1,0,9.88,8,8.385,8.6625,8.420146,8.785,0.57,-0.147758502,-0.11082996
CN-403,20210614,0,-1,0,0,-1,0,8.5,3,8.5,0,0,8.5,1,1,8.5,8.5,8.5,8.5,8.5,8.5,0,0,0
CN-403,20210618,335218422,1,284927079.8,164981426,0,182994767.5,954.12,0,900.7357427,-53.384,0.492160977,11.0944186,86,0,954.12,826.49,897.3,892.6366667,916.243788,925.71,-53.384,-0.039697535,-0.029776129
CN-403,20210623,288195644,1,284927079.8,197872292,0,182994767.5,897.3,0,900.7357427,3.436,0.686590155,10.81084337,83,0,954.12,826.49,897.3,892.6366667,916.243788,925.71,3.436,0.021111989,0.031661652
CN-403,20210613,270699980,1,284927079.8,1061419,1,29639675.95,624,2,787.1304352,163.13,0.003921016,9.75,64,1,813.39,624,718.695,718.695,750.266313,766.0425,163.13,0.202349861,0.227632212
CN-403,20210710,293591307,1,284927079.8,264040534,2,267884778.7,774.48,2,787.1304352,12.65,0.899347248,11.22434783,69,1,926.15,774.48,890.21,858.26,894.81092,897.11,12.65,0.155369951,0.158338498
CN-403,20210611,247662472.8,1,284927079.8,284599374,2,267884778.7,890.21,0,900.7357427,10.526,1.1491421,11.26848101,79,0,926.15,774.48,890.21,858.26,894.81092,897.11,10.526,0.005168354,0.00775098
CN-403,20210612,262816138,1,284927079.8,271540107,2,267884778.7,803.35,2,787.1304352,-16.22,1.033194191,10.71133333,75,1,926.15,774.48,890.21,858.26,894.81092,897.11,-16.22,0.113849406,0.116711272
CN-403,20210608,262531723,1,284927079.8,120536578,0,182994767.5,826.49,2,787.1304352,-39.36,0.459131478,10.87486842,76,0,954.12,826.49,897.3,892.6366667,916.243788,925.71,-39.36,0.108596339,0.120049849
CN-403,20210708,350416770,1,284927079.8,258889806,2,267884778.7,897.11,0,900.7357427,3.626,0.738805412,11.213875,80,0,926.15,774.48,890.21,858.26,894.81092,897.11,3.626,-0.002562763,0
CN-403,20210610,280465421.1,1,284927079.8,90451185,1,29639675.95,813.39,2,787.1304352,-26.26,0.322503875,10.7025,76,0,813.39,624,718.695,718.695,750.266313,766.0425,-26.26,-0.077605684,-0.058210084
CN-403,20210630,258830052,1,284927079.8,268418559,2,267884778.7,926.15,0,900.7357427,-25.414,1.037045571,10.89588235,85,0,926.15,774.48,890.21,858.26,894.81092,897.11,-25.414,-0.033838018,-0.031355612
CN-403,20210619,90526088,0,72361078.46,169727221,0,182994767.5,799.07,2,787.1304352,-11.94,1.874898438,11.41528571,70,1,897.53,765.95,835.26,835.883,856.980945,859.3425,-11.94,0.072472931,0.07542831
CN-403,20210606,19204868.75,0,72361078.46,4106423,1,29639675.95,262.5,1,279.6442724,17.144,0.213821977,8.75,30,1,326.3,250.5,269.5,278.95,276.50498,288.95,17.144,0.053352305,0.100761905
CN-403,20210704,48702869,0,72361078.46,15264255,1,29639675.95,326.3,1,279.6442724,-46.656,0.31341593,9.597058824,34,1,326.3,250.5,269.5,278.95,276.50498,288.95,-46.656,-0.152605026,-0.114465216
CN-403,20210622,68375555.71,0,72361078.46,303610697,2,267884778.7,952.47,0,900.7357427,-51.734,4.440339736,11.20552941,85,0,952.47,952.47,952.47,952.47,952.47,952.47,-51.734,0,0
CN-403,20210615,46480995,0,72361078.46,152841212,0,182994767.5,805.44,2,787.1304352,-18.31,3.288251725,10.32615385,78,0,897.53,765.95,835.26,835.883,856.980945,859.3425,-18.31,0.063991042,0.066923048
CN-403,20210621,65311021,0,72361078.46,171234403,0,182994767.5,856.98,0,900.7357427,43.756,2.621830135,10.98692308,78,0,897.53,765.95,835.26,835.883,856.980945,859.3425,43.756,1.10E-06,0.002756774
CN-403,20210707,115454411,0,72361078.46,201808764,0,182994767.5,897.53,0,900.7357427,3.206,1.74795196,11.08061728,81,0,897.53,765.95,835.26,835.883,856.980945,859.3425,3.206,-0.045178495,-0.042547324
CN-403,20210628,118058600,0,72361078.46,203632766,0,182994767.5,830.72,2,787.1304352,-43.59,1.724844831,10.78857143,77,0,897.53,765.95,835.26,835.883,856.980945,859.3425,-43.59,0.03161227,0.034455051
CN-403,20210617,64504066,0,72361078.46,207052107,0,182994767.5,860.13,0,900.7357427,40.606,3.209907837,10.751625,80,0,897.53,765.95,835.26,835.883,856.980945,859.3425,40.606,-0.003661138,-0.000915559
CN-403,20210620,116989392,0,72361078.46,15513781,1,29639675.95,276.5,1,279.6442724,3.144,0.132608442,8.919354839,31,1,326.3,250.5,269.5,278.95,276.50498,288.95,3.144,1.80E-05,0.045027125
CN-403,20210616,22999230,0,72361078.46,166495579,0,182994767.5,839.8,2,787.1304352,-52.67,7.239180573,10.4975,80,0,897.53,765.95,835.26,835.883,856.980945,859.3425,-52.67,0.020458377,0.023270422
CN-403,20210627,66740597,0,72361078.46,8566609,1,29639675.95,250.5,1,279.6442724,29.144,0.128356793,10.4375,24,1,326.3,250.5,269.5,278.95,276.50498,288.95,29.144,0.103812295,0.153493014
CN-403,20210626,61864452,0,72361078.46,193290242,0,182994767.5,765.95,2,787.1304352,21.18,3.124415327,10.63819444,72,1,897.53,765.95,835.26,835.883,856.980945,859.3425,21.18,0.118847111,0.121930283
CN-403,20210701,109386510,0,72361078.46,202774922,0,182994767.5,890.43,0,900.7357427,10.306,1.853747066,11.130375,80,0,897.53,765.95,835.26,835.883,856.980945,859.3425,10.306,-0.037565058,-0.034912907
CN-403,20210703,85621503,0,72361078.46,207458308,0,182994767.5,812.78,2,787.1304352,-25.65,2.422969707,11.28861111,72,1,897.53,765.95,835.26,835.883,856.980945,859.3425,-25.65,0.054382422,0.05728795
CN-403,20210705,211165403.6,3,200920112.6,182964666,0,182994767.5,762.52,2,787.1304352,24.61,0.866451904,10.89314286,70,0,929.6,762.52,903.64,874.85,910.20194,915.05,24.61,0.193676153,0.200034097
CN-403,20210702,217183599,3,200920112.6,208002552,0,182994767.5,929.6,0,900.7357427,-28.864,0.957726794,11.2,83,0,929.6,762.52,903.64,874.85,910.20194,915.05,-28.864,-0.020867104,-0.015651893
CN-403,20210625,201141735,3,200920112.6,185436773,0,182994767.5,910.2,0,900.7357427,-9.464,0.921920918,10.70823529,85,0,929.6,762.52,903.64,874.85,910.20194,915.05,-9.464,2.13E-06,0.005328499
CN-403,20210607,183792153,3,200920112.6,65509086,1,29639675.95,766.56,2,787.1304352,20.57,0.356430266,10.95085714,70,0,766.56,766.56,766.56,766.56,766.56,766.56,20.57,0,0
CN-403,20210624,239520821,3,200920112.6,192135590,0,182994767.5,897.08,0,900.7357427,3.656,0.802166547,10.67952381,84,0,929.6,762.52,903.64,874.85,910.20194,915.05,3.656,0.014627391,0.020031658
CN-403,20210629,149753857,3,200920112.6,228424343,2,267884778.7,934.75,0,900.7357427,-34.014,1.525331952,11.26204819,83,0,934.75,934.75,934.75,934.75,934.75,934.75,-34.014,0,0
CN-403,20210609,443952144,2,429731502.5,162168139,0,182994767.5,828.2,2,787.1304352,-41.07,0.365282928,11.04266667,75,0,840.7,828.2,834.45,834.45,836.53375,837.575,-41.07,0.010062485,0.01131973
CN-403,20210706,382765636,2,429731502.5,176069518,0,182994767.5,840.7,2,787.1304352,-53.57,0.459993013,10.91818182,77,0,840.7,828.2,834.45,834.45,836.53375,837.575,-53.57,-0.004955692,-0.00371714
CN-403,20210709,473329404,2,429731502.5,371546416,3,371546416,913.41,0,900.7357427,-12.674,0.784963733,11.27666667,81,0,913.41,913.41,913.41,913.41,913.41,913.41,-12.674,0,0
CN-406,20210708,0,-1,0,0,-1,0,571.96,1,570.6015054,-1.358,0,11.4392,50,0,571.96,547.42,559.69,559.69,563.780818,565.825,-1.358,-0.014300269,-0.010726275
CN-406,20210707,0,-1,0,92175,1,78284.57724,548.6,1,570.6015054,22.002,0,11.92608696,46,0,548.6,548.6,548.6,548.6,548.6,548.6,22.002,0,0
CN-406,20210702,0,-1,0,15822,0,17085.60709,292.99,0,305.0828041,12.093,0,8.617352941,34,0,476.37,198.35,375.315,356.3375,457.641873,462.3225,12.093,0.561970965,0.577946346
CN-406,20210709,0,-1,0,43851,3,36057.22348,601.44,1,570.6015054,-30.838,0,11.34792453,53,0,601.44,362,481.72,481.72,521.634648,541.58,-30.838,-0.132690463,-0.0995278
CN-406,20210710,0,-1,0,5085,2,5034.390625,575,1,570.6015054,-4.398,0,11.97916667,48,1,575,40.5,155.53,257.01,295.381298,365.265,-4.398,-0.486293395,-0.364756522
CN-406,20210705,0,-1,0,16842,0,17085.60709,476.37,3,409.7617647,-66.608,0,11.07837209,43,0,476.37,198.35,375.315,356.3375,457.641873,462.3225,-66.608,-0.039314245,-0.029488633
CN-406,20210614,0,-1,0,2309,2,5034.390625,40.5,2,159.9870312,119.487,0,10.125,4,1,575,40.5,155.53,257.01,295.381298,365.265,119.487,6.293365383,8.018888889
CN-406,20210606,0,-1,0,247,2,5034.390625,155.53,2,159.9870312,4.457,0,9.720625,16,1,575,40.5,155.53,257.01,295.381298,365.265,4.457,0.899191783,1.348517971
CN-406,20210703,0,-1,0,43099,3,36057.22348,362,3,409.7617647,47.762,0,13.92307692,26,1,601.44,362,481.72,481.72,521.634648,541.58,47.762,0.440979691,0.496077348
CN-406,20210701,0,-1,0,20326,0,17085.60709,457.64,3,409.7617647,-47.878,0,13.86787879,33,0,476.37,198.35,375.315,356.3375,457.641873,462.3225,-47.878,4.09E-06,0.010231842
CN-406,20210706,0,-1,0,0,-1,0,547.42,1,570.6015054,23.182,0,12.73069767,43,0,571.96,547.42,559.69,559.69,563.780818,565.825,23.182,0.02988714,0.033621351
CN-406,20210704,0,-1,0,18035,0,17085.60709,198.35,2,159.9870312,-38.363,0,9.445238095,21,1,476.37,198.35,375.315,356.3375,457.641873,462.3225,-38.363,1.307244129,1.330841946
CN-406,20210608,29452,2,31464.93891,18380,0,17085.60709,393.9,3,409.7617647,15.862,0.624066277,10.94166667,36,0,454.28,321.64,400.865,394.4125,407.834645,419.4425,15.862,0.035376098,0.064845138
CN-406,20210616,25480,2,31464.93891,28241,3,36057.22348,415.22,3,409.7617647,-5.458,1.108359498,11.53388889,36,0,415.22,355.9,385.56,385.56,395.448644,400.39,-5.458,-0.047616579,-0.035716006
CN-406,20210617,36348,2,31464.93891,20829,0,17085.60709,321.64,0,305.0828041,-16.557,0.573043909,9.189714286,35,0,454.28,321.64,400.865,394.4125,407.834645,419.4425,-16.557,0.267984843,0.304074431
CN-406,20210626,39293,2,31464.93891,16674,0,17085.60709,407.83,3,409.7617647,1.932,0.424350393,13.15580645,31,1,454.28,321.64,400.865,394.4125,407.834645,419.4425,1.932,1.14E-05,0.028473874
CN-406,20210630,27450,2,31464.93891,28653,3,36057.22348,355.9,0,305.0828041,-50.817,1.043825137,10.46764706,34,0,415.22,355.9,385.56,385.56,395.448644,400.39,-50.817,0.111122911,0.125007024
CN-406,20210625,32722,2,31464.93891,22900,0,17085.60709,454.28,3,409.7617647,-44.518,0.699834973,12.97942857,35,0,454.28,321.64,400.865,394.4125,407.834645,419.4425,-44.518,-0.102239489,-0.076687285
CN-406,20210612,17607,1,16808.88107,13042,0,17085.60709,282.35,0,305.0828041,22.733,0.740728119,9.108064516,31,1,285.07,282.35,283.71,283.71,284.163424,284.39,22.733,0.00642261,0.007225075
CN-406,20210611,13523,1,16808.88107,35289,3,36057.22348,414.87,3,409.7617647,-5.108,2.609554093,11.52416667,36,0,414.87,414.87,414.87,414.87,414.87,414.87,-5.108,0,0
CN-406,20210619,22150,1,16808.88107,12602,0,17085.60709,285.07,0,305.0828041,20.013,0.568939052,9.195806452,31,1,285.07,282.35,283.71,283.71,284.163424,284.39,20.013,-0.003180187,-0.002385379
CN-406,20210629,16109,1,16808.88107,0,-1,0,393.47,3,409.7617647,16.292,0,11.242,35,0,393.47,393.47,393.47,393.47,393.47,393.47,16.292,0,0
CN-406,20210620,14740,1,16808.88107,177,2,5034.390625,271.95,0,305.0828041,33.133,0.012008141,9.377586207,29,1,271.95,271.95,271.95,271.95,271.95,271.95,33.133,0,0
CN-406,20210609,16620,1,16808.88107,63217,1,78284.57724,416.84,3,409.7617647,-7.078,3.803670277,11.57888889,36,0,416.84,416.84,416.84,416.84,416.84,416.84,-7.078,0,0
CN-406,20210607,61969,0,54884.91592,10827,2,5034.390625,393.82,3,409.7617647,15.942,0.17471639,10.93944444,36,0,393.82,389.71,391.765,391.765,392.450137,392.7925,15.942,-0.003478399,-0.00260906
CN-406,20210618,54436,0,54884.91592,9071,2,5034.390625,389.71,3,409.7617647,20.052,0.16663605,10.82527778,36,0,393.82,389.71,391.765,391.765,392.450137,392.7925,20.052,0.007031221,0.007909728
CN-406,20210624,50183,0,54884.91592,12440,0,17085.60709,319.62,0,305.0828041,-14.537,0.247892713,9.132,35,0,368.96,319.62,344.29,344.29,352.514978,356.625,-14.537,0.102919023,0.115778112
CN-406,20210610,58583,0,54884.91592,38153,3,36057.22348,311.29,0,305.0828041,-6.207,0.651264019,8.646944444,36,0,311.29,311.29,311.29,311.29,311.29,311.29,-6.207,0,0
CN-406,20210623,47593,0,54884.91592,18137,0,17085.60709,368.96,3,409.7617647,40.802,0.381085454,10.54171429,35,0,368.96,319.62,344.29,344.29,352.514978,356.625,40.802,-0.044571287,-0.033431808
CN-406,20210613,1,3,1976.672018,5746,2,5034.390625,162.95,2,159.9870312,-2.963,5746,9.052777778,18,1,213.7,162.95,188.325,188.325,196.785025,201.0125,-2.963,0.207640534,0.233583921
CN-406,20210628,983,3,1976.672018,31160,3,36057.22348,412.7,3,409.7617647,-2.938,31.69888098,11.79142857,35,0,435.5,371.73,412.7,406.6433333,420.30152,424.1,-2.938,0.018418997,0.027622971
CN-406,20210622,1621,3,1976.672018,28607,3,36057.22348,371.73,3,409.7617647,38.032,17.6477483,10.62085714,35,0,435.5,371.73,412.7,406.6433333,420.30152,424.1,38.032,0.130663439,0.140881823
CN-406,20210621,4743,3,1976.672018,14895,0,17085.60709,349.02,0,305.0828041,-43.937,3.140417457,9.972,35,0,349.02,349.02,349.02,349.02,349.02,349.02,-43.937,0,0
CN-406,20210615,4946,3,1976.672018,44535,3,36057.22348,435.5,3,409.7617647,-25.738,9.004245855,12.09722222,36,0,435.5,371.73,412.7,406.6433333,420.30152,424.1,-25.738,-0.034898921,-0.026176808
CN-406,20210627,53,3,1976.672018,5808,2,5034.390625,213.7,2,159.9870312,-53.713,109.5849057,8.904166667,24,1,213.7,162.95,188.325,188.325,196.785025,201.0125,-53.713,-0.079152901,-0.059370613
CN-407,20210610,0,-1,0,0,-1,0,205.18,0,195.6209541,-9.559,0,12.82375,16,0,205.18,32.5,170.58,156.6985714,176.572608,183.09,-9.559,-0.139425831,-0.107661565
CN-407,20210702,0,-1,0,506,1,108.7562225,205,0,195.6209541,-9.379,0,14.64285714,14,0,205,132.67,165.93,165.0128571,174.651848,179.27,-9.379,-0.148039766,-0.125512195
CN-407,20210710,0,-1,0,10,1,108.7562225,165.93,3,169.2537649,3.324,0,13.8275,12,1,205,132.67,165.93,165.0128571,174.651848,179.27,3.324,0.052563418,0.080395347
CN-407,20210703,0,-1,0,378,1,108.7562225,152.73,1,145.4385124,-7.291,0,12.7275,12,1,205,132.67,165.93,165.0128571,174.651848,179.27,-7.291,0.143533346,0.173770706
CN-407,20210705,0,-1,0,9,1,108.7562225,132.67,1,145.4385124,12.769,0,9.476428571,14,0,205,132.67,165.93,165.0128571,174.651848,179.27,12.769,0.31643814,0.351247456
CN-407,20210626,0,-1,0,0,-1,0,176.57,3,169.2537649,-7.316,0,13.58230769,13,1,205.18,32.5,170.58,156.6985714,176.572608,183.09,-7.316,1.48E-05,0.036925865
CN-407,20210701,0,-1,0,10,1,108.7562225,183.89,0,195.6209541,11.731,0,13.135,14,0,205,132.67,165.93,165.0128571,174.651848,179.27,11.731,-0.050237381,-0.025123715
CN-407,20210706,0,-1,0,0,-1,0,189.61,0,195.6209541,6.011,0,13.54357143,14,0,205.18,32.5,170.58,156.6985714,176.572608,183.09,6.011,-0.06875899,-0.034386372
CN-407,20210613,0,-1,0,0,-1,0,32.5,2,32.5,0,0,6.5,5,1,205.18,32.5,170.58,156.6985714,176.572608,183.09,0,4.433003323,4.633538462
CN-407,20210708,0,-1,0,0,-1,0,159.01,3,169.2537649,10.244,0,12.23153846,13,0,205.18,32.5,170.58,156.6985714,176.572608,183.09,10.244,0.110449708,0.151437017
CN-407,20210709,0,-1,0,0,-1,0,170.58,3,169.2537649,-1.326,0,13.12153846,13,0,205.18,32.5,170.58,156.6985714,176.572608,183.09,-1.326,0.035130777,0.073338023
CN-407,20210618,0,-1,0,0,-1,0,163.44,3,169.2537649,5.814,0,11.67428571,14,0,205.18,32.5,170.58,156.6985714,176.572608,183.09,5.814,0.080351248,0.120227606
CN-407,20210707,0,-1,0,8,1,108.7562225,174.65,3,169.2537649,-5.396,0,12.475,14,0,205,132.67,165.93,165.0128571,174.651848,179.27,-5.396,1.06E-05,0.026452906
CN-407,20210704,0,-1,0,4,1,108.7562225,140.22,1,145.4385124,5.219,0,12.74727273,11,1,205,132.67,165.93,165.0128571,174.651848,179.27,5.219,0.245555898,0.278490943
CN-407,20210615,705,0,770.303876,0,-1,0,185.27,0,195.6209541,10.351,0,12.35133333,15,0,215.45,132.5,180.51,176.555,189.58141,193.105,10.351,0.023270956,0.042289631
CN-407,20210607,541,0,770.303876,0,-1,0,149.21,1,145.4385124,-3.771,0,9.325625,16,0,215.45,132.5,180.51,176.555,189.58141,193.105,-3.771,0.270567723,0.294182696
CN-407,20210609,852,0,770.303876,0,-1,0,196.33,0,195.6209541,-0.709,0,12.270625,16,0,215.45,132.5,180.51,176.555,189.58141,193.105,-0.709,-0.034373708,-0.016426425
