ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75,inc_day
CN-239,20210607,39600.0,0,19053.86172006745,0.0,-1,0.0,37.53,2,36.59601366742596,-0.934,0.0,9.3825,4.0,0,37.53,37.53,37.53,37.53,37.53,37.53,-0.934,0.0,0.0,20210811
CN-239,20210708,32000.0,0,19053.86172006745,3611.0,3,3099.735516372796,46.98,3,46.87155766944114,-0.108,0.11284375,9.396,5.0,0,46.98,38.25,42.65,43.11,44.377012,45.24,-0.108,-0.055406300553426914,-0.03703703703703693,20210811
CN-239,20210701,535224.0,2,539365.7037037036,0.0,-1,0.0,49.39999999999999,3,46.87155766944114,-2.528,0.0,9.88,5.0,0,49.39999999999999,49.39999999999999,49.39999999999999,49.39999999999999,49.39999999999999,49.39999999999999,-2.528,0.0,0.0,20210811
CN-239,20210702,543826.0,2,539365.7037037036,3.0,3,3099.735516372796,32.78,2,36.59601366742596,3.816,5.51647034161662e-06,8.195,4.0,0,32.78,32.78,32.78,32.78,32.78,32.78,3.816,0.0,0.0,20210811
CN-239,20210626,1677810.0,1,1677810.0,0.0,-1,0.0,44.0,0,42.87404553415062,-1.126,0.0,11.0,4.0,1,44.0,44.0,44.0,44.0,44.0,44.0,-1.126,0.0,0.0,20210811
CN-256,20210628,0.0,-1,0.0,5169.0,2,8845.387478849409,88.9,0,85.19495833333333,-3.705,0.0,9.877777777777778,9.0,0,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,-3.705,-0.07962942632170972,-0.05309336332958379,20210811
CN-256,20210621,0.0,-1,0.0,5185.0,2,8845.387478849409,86.53999999999999,0,85.19495833333333,-1.345,0.0,9.615555555555554,9.0,0,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,-1.345,-0.05453034434943357,-0.02727062629997672,20210811
CN-256,20210608,0.0,-1,0.0,23754.0,0,19688.54940374787,86.94,0,85.19495833333333,-1.745,0.0,9.66,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-1.745,0.05602019783758914,0.06898435702783531,20210811
CN-256,20210626,0.0,-1,0.0,28785.0,1,28749.841121495327,60.45,1,61.55892857142857,1.109,0.0,12.09,5.0,1,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,1.109,0.33015508684863526,0.3801075268817205,20210811
CN-256,20210616,0.0,-1,0.0,21858.0,0,19688.54940374787,85.52999999999999,0,85.19495833333333,-0.335,0.0,9.503333333333332,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-0.335,0.07342915935928927,0.08660703846603547,20210811
CN-256,20210708,0.0,-1,0.0,21238.0,0,19688.54940374787,94.16,2,94.72677758318738,0.567,0.0,9.416,10.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,0.567,-0.02495331350892098,-0.012983220050977025,20210811
CN-256,20210613,0.0,-1,0.0,20662.0,0,19688.54940374787,47.04,3,45.88269531249999,-1.157,0.0,11.76,4.0,1,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-1.157,0.9517516156462584,0.9757121598639457,20210811
CN-256,20210609,0.0,-1,0.0,36541.0,3,37923.95906432747,86.16,0,85.19495833333333,-0.965,0.0,9.573333333333332,9.0,0,95.07,78.62,88.75,87.7975,91.340373,92.27250000000001,-0.965,0.06012503481894154,0.07094359331476337,20210811
CN-256,20210625,0.0,-1,0.0,35251.0,3,37923.95906432747,91.34,2,94.72677758318738,3.387,0.0,11.4175,8.0,0,95.07,78.62,88.75,87.7975,91.340373,92.27250000000001,3.387,4.083643529627567e-06,0.010209108824173467,20210811
CN-256,20210705,0.0,-1,0.0,11010.0,2,8845.387478849409,81.82000000000001,0,85.19495833333333,3.375,0.0,10.2275,8.0,0,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,3.375,1.1537521388463121e-05,0.028843803471033966,20210811
CN-256,20210617,0.0,-1,0.0,18221.0,0,19688.54940374787,85.00999999999999,0,85.19495833333333,0.185,0.0,9.445555555555554,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,0.185,0.07999524761792738,0.09325373485472309,20210811
CN-256,20210620,0.0,-1,0.0,4728.0,2,8845.387478849409,56.98,1,61.55892857142857,4.579,0.0,11.396,5.0,1,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,4.579,0.43595900315900343,0.47736047736047754,20210811
CN-256,20210703,0.0,-1,0.0,9012.0,2,8845.387478849409,49.54,3,45.88269531249999,-3.657,0.0,12.385,4.0,1,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,-3.657,0.6516137262817927,0.6992329430763021,20210811
CN-256,20210706,0.0,-1,0.0,23414.0,0,19688.54940374787,94.97,2,94.72677758318738,-0.243,0.0,10.552222222222222,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-0.243,-0.03326949563019903,-0.02140149520901336,20210811
CN-256,20210707,0.0,-1,0.0,40432.0,3,37923.95906432747,95.07,2,94.72677758318738,-0.343,0.0,9.507,10.0,0,95.07,78.62,88.75,87.7975,91.340373,92.27250000000001,-0.343,-0.039230325023666704,-0.029425686336383563,20210811
CN-256,20210619,0.0,-1,0.0,10559.0,2,8845.387478849409,59.34,1,61.55892857142857,2.219,0.0,11.868,5.0,1,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,2.219,0.37884974721941367,0.4186046511627907,20210811
CN-256,20210704,0.0,-1,0.0,18153.0,0,19688.54940374787,55.89,1,61.55892857142857,5.669,0.0,11.178,5.0,1,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,5.669,0.6426980855251386,0.6628645553766327,20210811
CN-256,20210612,0.0,-1,0.0,28077.0,1,28749.841121495327,62.95,1,61.55892857142857,-1.391,0.0,12.59,5.0,1,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,-1.391,0.27732922954725975,0.3252978554408261,20210811
CN-256,20210630,0.0,-1,0.0,18872.0,0,19688.54940374787,86.92999999999999,0,85.19495833333333,-1.735,0.0,9.658888888888889,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-1.735,0.05614167721154958,0.06910732773495926,20210811
CN-256,20210710,0.0,-1,0.0,25208.0,1,28749.841121495327,69.5,1,61.55892857142857,-7.941,0.0,11.583333333333334,6.0,1,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,-7.941,0.15694784172661877,0.20039568345323755,20210811
CN-256,20210615,0.0,-1,0.0,16211.0,0,19688.54940374787,100.38,2,94.72677758318738,-5.653,0.0,11.153333333333334,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-5.653,-0.08537162781430563,-0.07414325562861124,20210811
CN-256,20210611,0.0,-1,0.0,28891.0,1,28749.841121495327,77.99,0,85.19495833333333,7.205,0.0,9.74875,8.0,0,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,7.205,0.031002372098987173,0.06972047698422894,20210811
CN-256,20210614,0.0,-1,0.0,12598.0,2,8845.387478849409,36.68,3,45.88269531249999,9.203,0.0,12.226666666666668,3.0,1,88.9,36.68,59.34,65.68571428571428,81.82094400000001,84.18,9.203,1.230669138495093,1.2949836423118868,20210811
CN-256,20210606,0.0,-1,0.0,22591.0,0,19688.54940374787,66.50999999999999,1,61.55892857142857,-4.951,0.0,11.085,6.0,1,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,-4.951,0.3803998797173359,0.3973462637197416,20210811
CN-256,20210629,0.0,-1,0.0,31223.0,1,28749.841121495327,89.64,0,85.19495833333333,-4.445,0.0,9.96,9.0,0,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,-4.445,-0.10299113119143236,-0.0693049977688531,20210811
CN-256,20210610,0.0,-1,0.0,35687.0,3,37923.95906432747,78.62,0,85.19495833333333,6.575,0.0,9.8275,8.0,0,95.07,78.62,88.75,87.7975,91.340373,92.27250000000001,6.575,0.16179563724243187,0.17365174255914528,20210811
CN-256,20210622,0.0,-1,0.0,15189.0,0,19688.54940374787,91.45,2,94.72677758318738,3.277,0.0,10.16111111111111,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,3.277,0.00394090759978124,0.01626571897211588,20210811
CN-256,20210701,0.0,-1,0.0,31297.0,1,28749.841121495327,85.24000000000001,0,85.19495833333333,-0.045,0.0,9.471111111111112,9.0,0,89.64,60.45,73.745,74.295,80.407875,83.42750000000001,-0.045,-0.05668846785546697,-0.02126349131862975,20210811
CN-256,20210618,0.0,-1,0.0,20186.0,0,19688.54940374787,92.53,2,94.72677758318738,2.197,0.0,10.28111111111111,9.0,0,100.38,47.04,86.935,82.27833333333332,91.810396,92.9375,2.197,-0.007776980438776655,0.004403977088511822,20210811
CN-256,20210607,14.0,2,14.0,18872.0,0,19688.54940374787,78.98,0,85.19495833333333,6.215,1348.0,9.8725,8.0,0,78.98,78.98,78.98,78.98,78.98,78.98,6.215,0.0,0.0,20210811
CN-256,20210624,23.0,1,23.0,17952.0,0,19688.54940374787,91.24,2,94.72677758318738,3.487,780.5217391304348,10.137777777777778,9.0,0,91.24,91.24,91.24,91.24,91.24,91.24,3.487,0.0,0.0,20210811
CN-256,20210627,4.0,3,4.0,20110.0,0,19688.54940374787,50.39,3,45.88269531249999,-4.507,5027.5,12.5975,4.0,1,50.39,50.39,50.39,50.39,50.39,50.39,-4.507,0.0,0.0,20210811
CN-256,20210709,1.0,0,1.0,11945.0,2,8845.387478849409,100.15,2,94.72677758318738,-5.423,11945.0,10.015,10.0,0,100.15,100.15,100.15,100.15,100.15,100.15,-5.423,0.0,0.0,20210811
CN-256,20210623,1.0,0,1.0,17983.0,0,19688.54940374787,87.85,0,85.19495833333333,-2.655,17983.0,9.761111111111113,9.0,0,87.85,87.85,87.85,87.85,87.85,87.85,-2.655,0.0,0.0,20210811
CN-256,20210702,1.0,0,1.0,40721.0,3,37923.95906432747,86.97999999999999,0,85.19495833333333,-1.785,40721.0,9.664444444444444,9.0,0,86.97999999999999,86.97999999999999,86.97999999999999,86.97999999999999,86.97999999999999,86.97999999999999,-1.785,0.0,0.0,20210811
CN-265,20210613,0.0,-1,0.0,14607.0,3,40092.209580838324,383.66,3,347.6409581395349,-36.019,0.0,10.657222222222222,36.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,-36.019,-0.14373718917791792,-0.05391492467288746,20210811
CN-265,20210627,0.0,-1,0.0,17969.0,3,40092.209580838324,230.43,0,260.73545454545456,30.305,0.0,9.60125,24.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,30.305,0.4256554702078723,0.5752072212819512,20210811
CN-265,20210606,0.0,-1,0.0,20005.0,3,40092.209580838324,223.78,0,260.73545454545456,36.955,0.0,10.171818181818182,22.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,36.955,0.4680212262043079,0.62201715971043,20210811
CN-265,20210612,0.0,-1,0.0,26595.0,3,40092.209580838324,393.57,3,347.6409581395349,-45.929,0.0,9.83925,40.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,-45.929,-0.1652976852910536,-0.07773712427268331,20210811
CN-265,20210704,0.0,-1,0.0,27682.0,3,40092.209580838324,258.58,0,260.73545454545456,2.155,0.0,9.235,28.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,2.155,0.270453205971073,0.40372418593858783,20210811
CN-265,20210620,0.0,-1,0.0,43325.0,3,40092.209580838324,300.92,0,260.73545454545456,-40.185,0.0,10.747142857142856,28.0,1,393.57,223.78,279.75,298.49,328.51379000000003,362.975,-40.185,0.09169809251628344,0.2062175993619567,20210811
CN-265,20210617,253841.0,0,157355.69259259262,365673.0,0,385422.2955082742,535.98,1,566.806519607843,30.827,1.4405592477180598,11.651739130434782,46.0,0,535.98,322.62999999999994,428.44,421.84000000000003,450.191016,461.06,30.827,-0.16006004701667978,-0.13978133512444496,20210811
CN-265,20210625,122810.0,0,157355.69259259262,1589047.0,1,1627965.8626198084,350.78000000000003,3,347.6409581395349,-3.139,12.939068479765492,8.994358974358976,39.0,0,572.9899999999999,350.78000000000003,375.22,430.05,454.4758479999999,494.0799999999999,-3.139,0.2956150521694506,0.40851815953018955,20210811
CN-265,20210626,155359.0,0,157355.69259259262,61209.0,3,40092.209580838324,326.54,3,347.6409581395349,21.101,0.3939842558203902,9.604117647058825,34.0,1,326.54,256.83000000000004,288.99,290.7866666666667,301.50917,307.765,21.101,-0.07665471305199986,-0.05749678446744666,20210811
CN-265,20210608,15243.0,0,157355.69259259262,831489.0,2,750137.8531187123,452.71,2,447.24549019607844,-5.465,54.548907695335565,9.841521739130435,46.0,0,536.22,313.80000000000007,452.71,425.17800000000005,466.359396,473.18,-5.465,0.030150418590267555,0.045216584568487615,20210811
CN-265,20210710,78236.0,0,157355.69259259262,66861.0,3,40092.209580838324,256.83000000000004,0,260.73545454545456,3.905,0.8546065749782709,9.512222222222224,27.0,1,326.54,256.83000000000004,288.99,290.7866666666667,301.50917,307.765,3.905,0.17396398395826007,0.19832184713623774,20210811
CN-265,20210623,35398.0,0,157355.69259259262,599346.0,2,750137.8531187123,349.9800000000001,3,347.6409581395349,-2.339,16.931634555624612,8.973846153846155,39.0,0,536.22,313.80000000000007,452.71,425.17800000000005,466.359396,473.18,-2.339,0.33253156180353133,0.3520201154351675,20210811
CN-265,20210701,8898.0,0,157355.69259259262,317691.0,0,385422.2955082742,428.44,2,447.24549019607844,18.805,35.703641267700604,9.520888888888887,45.0,0,535.98,322.62999999999994,428.44,421.84000000000003,450.191016,461.06,18.805,0.0507679395014471,0.07613668191578751,20210811
CN-265,20210628,555955.0,0,157355.69259259262,353000.0,0,385422.2955082742,361.0900000000001,3,347.6409581395349,-13.449,0.6349434756410142,10.03027777777778,36.0,0,535.98,322.62999999999994,428.44,421.84000000000003,450.191016,461.06,-13.449,0.24675570079481537,0.276856185438533,20210811
CN-265,20210619,4945.0,0,157355.69259259262,629487.0,2,750137.8531187123,536.22,1,566.806519607843,30.587,127.29767441860466,11.916,45.0,1,536.22,313.80000000000007,452.71,425.17800000000005,466.359396,473.18,30.587,-0.13028347320129802,-0.11756368654656674,20210811
CN-265,20210622,463335.0,0,157355.69259259262,1341557.0,1,1627965.8626198084,375.22,3,347.6409581395349,-27.579,2.8954363473512683,8.933809523809524,42.0,0,572.9899999999999,350.78000000000003,375.22,430.05,454.4758479999999,494.0799999999999,-27.579,0.2112250093278607,0.3167741591599592,20210811
CN-265,20210703,5953.0,0,157355.69259259262,100301.0,3,40092.209580838324,288.99,0,260.73545454545456,-28.255,16.84881572316479,9.0309375,32.0,1,326.54,256.83000000000004,288.99,290.7866666666667,301.50917,307.765,-28.255,0.043320426312329054,0.06496764593930578,20210811
CN-265,20210607,298739.0,0,157355.69259259262,600969.0,2,750137.8531187123,473.18,2,447.24549019607844,-25.935,2.011685785920151,9.656734693877551,49.0,0,536.22,313.80000000000007,452.71,425.17800000000005,466.359396,473.18,-25.935,-0.014414396212857693,0.0,20210811
CN-265,20210624,138463.0,0,157355.69259259262,1516167.0,1,1627965.8626198084,357.18,3,347.6409581395349,-9.539,10.949979416883933,8.9295,40.0,0,572.9899999999999,350.78000000000003,375.22,430.05,454.4758479999999,494.0799999999999,-9.539,0.2724000447953411,0.38328013886555773,20210811
CN-265,20210705,124155.0,0,157355.69259259262,290373.0,0,385422.2955082742,322.62999999999994,3,347.6409581395349,25.011,2.3387942491240787,9.217999999999998,35.0,0,535.98,322.62999999999994,428.44,421.84000000000003,450.191016,461.06,25.011,0.3953786566655304,0.42906735269503793,20210811
CN-265,20210611,91498.0,0,157355.69259259262,1904665.0,1,1627965.8626198084,494.0799999999999,2,447.24549019607844,-46.835,20.81646593368161,10.293333333333331,48.0,0,572.9899999999999,350.78000000000003,375.22,430.05,454.4758479999999,494.0799999999999,-46.835,-0.08015736722797928,0.0,20210811
CN-265,20210709,55048.0,0,157355.69259259262,902835.0,2,750137.8531187123,313.80000000000007,3,347.6409581395349,33.841,16.400868333091122,8.716666666666669,36.0,0,536.22,313.80000000000007,452.71,425.17800000000005,466.359396,473.18,33.841,0.4861676099426383,0.5079031230082852,20210811
CN-265,20210629,496212.0,0,157355.69259259262,293977.0,0,385422.2955082742,461.06,2,447.24549019607844,-13.815,0.5924423431920227,10.02304347826087,46.0,0,535.98,322.62999999999994,428.44,421.84000000000003,450.191016,461.06,-13.815,-0.023573903613412595,0.0,20210811
CN-265,20210618,7517.0,0,157355.69259259262,1643542.0,1,1627965.8626198084,572.9899999999999,1,566.806519607843,-6.183,218.64334175868032,12.19127659574468,47.0,0,572.9899999999999,350.78000000000003,375.22,430.05,454.4758479999999,494.0799999999999,-6.183,-0.20683459048150926,-0.13771619050943296,20210811
CN-265,20210609,4666701.0,1,5183940.570909091,493479.0,0,385422.2955082742,466.15,2,447.24549019607844,-18.905,0.1057447220209737,9.513265306122449,49.0,0,636.38,466.15,551.265,551.265,579.642341,593.8225,-18.905,0.24346742679395048,0.273887160785155,20210811
CN-265,20210610,5768018.0,1,5183940.570909091,446740.0,0,385422.2955082742,636.38,1,566.806519607843,-69.573,0.0774512146113274,12.98734693877551,49.0,0,636.38,466.15,551.265,551.265,579.642341,593.8225,-69.573,-0.08915688582293599,-0.06687435180238223,20210811
CN-265,20210616,5056608.0,1,5183940.570909091,788270.0,2,750137.8531187123,468.5100000000001,2,447.24549019607844,-21.265,0.1558890861225549,10.895581395348838,43.0,0,468.5100000000001,468.5100000000001,468.5100000000001,468.5100000000001,468.5100000000001,468.5100000000001,-21.265,0.0,0.0,20210811
CN-265,20210630,1039853.0,3,1054995.6381578944,331560.0,0,385422.2955082742,543.9799999999999,1,566.806519607843,22.827,0.3188527609190914,11.825652173913042,46.0,0,543.9799999999999,330.88000000000005,437.42999999999995,437.42999999999995,472.95376999999996,490.7049999999999,22.827,-0.13056772307805425,-0.09793558586712744,20210811
CN-265,20210615,1075462.0,3,1054995.6381578944,755584.0,2,750137.8531187123,449.0100000000001,2,447.24549019607844,-1.765,0.7025668968313152,10.204772727272728,44.0,0,449.0100000000001,335.98,392.49500000000006,392.49500000000006,411.3371010000001,420.75250000000005,-1.765,-0.08390213803701481,-0.06293289681744292,20210811
CN-265,20210702,1940773.0,3,1054995.6381578944,1857503.0,1,1627965.8626198084,402.75,2,447.24549019607844,44.495,0.9570944154725978,8.95,45.0,0,402.75,402.75,402.75,402.75,402.75,402.75,44.495,0.0,0.0,20210811
CN-265,20210707,791522.0,3,1054995.6381578944,541298.0,0,385422.2955082742,330.88000000000005,3,347.6409581395349,16.761,0.6838698103148112,9.191111111111113,36.0,0,543.9799999999999,330.88000000000005,437.42999999999995,437.42999999999995,472.95376999999996,490.7049999999999,16.761,0.4293815582688585,0.48303010154738835,20210811
CN-265,20210706,768023.0,3,1054995.6381578944,932097.0,2,750137.8531187123,335.98,3,347.6409581395349,11.661,1.21363162301129,9.332777777777778,36.0,0,449.0100000000001,335.98,392.49500000000006,392.49500000000006,411.3371010000001,420.75250000000005,11.661,0.22429043693076986,0.25231412584082397,20210811
CN-265,20210708,2751877.0,2,3231566.7627118644,702157.0,2,750137.8531187123,326.69,3,347.6409581395349,20.951,0.2551556628439425,8.829459459459459,37.0,0,326.69,326.69,326.69,326.69,326.69,326.69,20.951,0.0,0.0,20210811
CN-265,20210621,3644754.0,2,3231566.7627118644,20238.0,3,40092.209580838324,402.77,2,447.24549019607844,44.475,0.0055526381204328,8.755869565217392,46.0,0,402.77,402.77,402.77,402.77,402.77,402.77,44.475,0.0,0.0,20210811
CN-267,20210621,1525.0,3,1561.4243386243386,4632.0,2,3611.876611418048,136.73,1,143.53209677419358,6.802,3.037377049180328,10.517692307692307,13.0,0,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,6.802,9.361515395365945e-06,0.023403788488261665,20210811
CN-267,20210614,1678.0,3,1561.4243386243386,760.0,2,3611.876611418048,70.78,0,88.8305357142857,18.051,0.4529201430274135,8.8475,8.0,1,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,18.051,0.9317784684939248,0.976970895733258,20210811
CN-267,20210612,1703.0,3,1561.4243386243386,3423.0,2,3611.876611418048,111.5,3,108.82112391930836,-2.679,2.0099823840281856,10.136363636363637,11.0,1,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,-2.679,0.2262895067264574,0.25497757847533636,20210811
CN-267,20210615,1335.0,3,1561.4243386243386,3055.0,2,3611.876611418048,134.78,2,127.82095982142859,-6.959,2.2883895131086143,10.367692307692309,13.0,0,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,-6.959,0.014477518919721004,0.038210416975812476,20210811
CN-267,20210617,1315.0,3,1561.4243386243386,8305.0,3,7965.974358974359,155.38,1,143.53209677419358,-11.848,6.315589353612167,10.358666666666666,15.0,0,155.38,129.0,142.19,142.19,146.587546,148.785,-11.848,-0.056586780795469124,-0.042444330029604835,20210811
CN-267,20210707,1773.0,3,1561.4243386243386,0.0,-1,0.0,149.6,1,143.53209677419358,-6.068,0.0,10.685714285714283,14.0,0,149.6,149.6,149.6,149.6,149.6,149.6,-6.068,0.0,0.0,20210811
CN-267,20210704,1552.0,3,1561.4243386243386,4170.0,2,3611.876611418048,85.72,0,88.8305357142857,3.111,2.686855670103093,9.524444444444445,9.0,1,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,3.111,0.595091927204853,0.6324078394773682,20210811
CN-267,20210608,1680.0,3,1561.4243386243386,7358.0,3,7965.974358974359,129.0,2,127.82095982142859,-1.179,4.379761904761905,9.923076923076923,13.0,0,155.38,129.0,142.19,142.19,146.587546,148.785,-1.179,0.1363375658914729,0.1533720930232558,20210811
CN-267,20210628,1482.0,3,1561.4243386243386,7047.0,1,6276.876494023904,130.0,2,127.82095982142859,-2.179,4.755060728744939,10.0,13.0,0,143.97,130.0,136.3,136.7566666666667,138.857178,140.135,-2.179,0.0681321384615385,0.07796153846153839,20210811
CN-267,20210623,1228.0,3,1561.4243386243386,3874.0,2,3611.876611418048,143.13,1,143.53209677419358,0.402,3.1547231270358305,10.223571428571429,14.0,0,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,0.402,-0.04470565220428979,-0.022357297561657156,20210811
CN-267,20210701,1526.0,3,1561.4243386243386,4771.0,2,3611.876611418048,156.72,1,143.53209677419358,-13.188,3.1264744429882043,11.194285714285714,14.0,0,156.72,70.78,134.78,119.90857142857143,136.73128,139.93,-13.188,-0.12754415518121492,-0.10713374170495145,20210811
CN-267,20210706,1767.0,3,1561.4243386243386,6064.0,1,6276.876494023904,143.97,1,143.53209677419358,-0.438,3.4318053197509903,10.28357142857143,14.0,0,143.97,130.0,136.3,136.7566666666667,138.857178,140.135,-0.438,-0.035513106897270226,-0.026637493922344987,20210811
CN-267,20210626,1540.0,3,1561.4243386243386,11317.0,0,11156.56204379562,117.18,3,108.82112391930836,-8.359,7.348701298701298,9.765,12.0,1,130.1,117.18,123.64,123.64,125.793764,126.87,-8.359,0.07350882403140457,0.0826932923707117,20210811
CN-267,20210630,1749.0,3,1561.4243386243386,5909.0,1,6276.876494023904,136.3,1,143.53209677419358,7.232,3.3785020011435107,10.484615384615385,13.0,0,143.97,130.0,136.3,136.7566666666667,138.857178,140.135,7.232,0.018761393983859082,0.02813646368305194,20210811
CN-267,20210611,1718.0,3,1561.4243386243386,11003.0,0,11156.56204379562,130.1,2,127.82095982142859,-2.279,6.40454016298021,10.841666666666669,12.0,0,130.1,117.18,123.64,123.64,125.793764,126.87,-2.279,-0.033099431206764014,-0.02482705611068401,20210811
CN-267,20210607,2012.0,1,2105.8522550544326,4068.0,2,3611.876611418048,132.82,2,127.82095982142859,-4.999,2.021868787276342,10.216923076923075,13.0,0,133.57,100.38,125.895,121.435,132.820075,133.0075,-4.999,5.646739949525311e-07,0.001411684987200723,20210811
CN-267,20210627,1973.0,1,2105.8522550544326,6015.0,1,6276.876494023904,96.87,0,88.8305357142857,-8.039,3.048656867714141,10.763333333333334,9.0,1,126.07,96.87,111.48,111.678,118.494736,122.0,-8.039,0.22323460307628779,0.2594198410240528,20210811
CN-267,20210710,2013.0,1,2105.8522550544326,6014.0,1,6276.876494023904,111.48,3,108.82112391930836,-2.659,2.9875807252856434,10.134545454545457,11.0,1,126.07,96.87,111.48,111.678,118.494736,122.0,-2.659,0.0629237172587011,0.09436670254754212,20210811
CN-267,20210616,2014.0,1,2105.8522550544326,6583.0,1,6276.876494023904,126.07,2,127.82095982142859,1.751,3.268619662363456,10.505833333333332,12.0,0,126.07,96.87,111.48,111.678,118.494736,122.0,1.751,-0.06008776076782732,-0.032283651939398694,20210811
CN-267,20210708,2210.0,1,2105.8522550544326,6169.0,1,6276.876494023904,122.0,2,127.82095982142859,5.821,2.7914027149321265,11.090909090909092,11.0,0,126.07,96.87,111.48,111.678,118.494736,122.0,5.821,-0.028731672131147516,0.0,20210811
CN-267,20210702,2388.0,1,2105.8522550544326,1860.0,2,3611.876611418048,118.97,2,127.82095982142859,8.851,0.7788944723618091,9.914166666666668,12.0,0,133.57,100.38,125.895,121.435,132.820075,133.0075,8.851,0.11641653357989412,0.11799193073884168,20210811
CN-267,20210629,2270.0,1,2105.8522550544326,4453.0,2,3611.876611418048,133.57,2,127.82095982142859,-5.749,1.9616740088105729,10.274615384615384,13.0,0,133.57,100.38,125.895,121.435,132.820075,133.0075,-5.749,-0.005614471812532683,-0.004211274986898256,20210811
CN-267,20210703,2180.0,1,2105.8522550544326,6150.0,1,6276.876494023904,101.97,3,108.82112391930836,6.851,2.8211009174311927,10.197,10.0,1,126.07,96.87,111.48,111.678,118.494736,122.0,6.851,0.16205487888594688,0.19643032264391488,20210811
CN-267,20210613,2016.0,1,2105.8522550544326,7542.0,3,7965.974358974359,101.32,3,108.82112391930836,7.501,3.741071428571429,10.132,10.0,1,101.32,101.32,101.32,101.32,101.32,101.32,7.501,0.0,0.0,20210811
CN-267,20210606,1997.0,1,2105.8522550544326,3560.0,2,3611.876611418048,100.38,3,108.82112391930836,8.441,1.782674011016525,10.038,10.0,1,133.57,100.38,125.895,121.435,132.820075,133.0075,8.441,0.32317269376369806,0.3250398485754134,20210811
CN-267,20210609,760.0,0,703.7938342967244,7189.0,3,7965.974358974359,141.53,1,143.53209677419358,2.002,9.45921052631579,10.109285714285717,14.0,0,141.53,125.55,133.54,133.54,136.203866,137.535,2.002,-0.03763254433688968,-0.028227230975764888,20210811
CN-267,20210625,794.0,0,703.7938342967244,6955.0,1,6276.876494023904,112.5,3,108.82112391930836,-3.679,8.759445843828715,10.227272727272728,11.0,0,143.32999999999998,93.83,119.86500000000001,119.2225,127.23161,131.255,-3.679,0.13094764444444448,0.16671111111111106,20210811
CN-267,20210618,773.0,0,703.7938342967244,5407.0,1,6276.876494023904,127.23,2,127.82095982142859,0.591,6.994825355756792,9.786923076923078,13.0,0,143.32999999999998,93.83,119.86500000000001,119.2225,127.23161,131.255,0.591,1.2654248211895349e-05,0.031635620529749206,20210811
CN-267,20210709,941.0,0,703.7938342967244,8268.0,3,7965.974358974359,125.55,2,127.82095982142859,2.271,8.786397449521786,10.4625,12.0,0,141.53,125.55,133.54,133.54,136.203866,137.535,2.271,0.0848575547590602,0.09545997610513739,20210811
CN-267,20210620,969.0,0,703.7938342967244,6353.0,1,6276.876494023904,93.83,0,88.8305357142857,-4.999,6.556243550051599,9.383,10.0,1,143.32999999999998,93.83,119.86500000000001,119.2225,127.23161,131.255,-4.999,0.35598007033997664,0.39885963977405947,20210811
