,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
5444,CN-030,FUJI-XEROX SHE BTS WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,794,20210721,202130,202107,202103,2021,0,,,,,,,75,,,,,,,,201,0,3840,0,1,1,7.9,0,7.9,0,7.9,0,,1,7.9,0.253148615,0.746851385,2021/8/5
5445,CN-035,HP SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,HPPXX,HPPXX,7359,20210721,202130,202107,202103,2021,0,60,49,97557,97557,10000000,147823.136,605,1195,111919,111919,6540000000,57762.546,,,4441,7540,1165010,34313,34313,32,378.78,155.82,169.26,53.7,378.78,0,1.147216499,0.446855695,11.836875,0.603478734,0.396521266,2021/8/5
5446,CN-067,STARBUCKS SHA HT0 WHS,CR,快消/零售行业事业部,STARB,STARB,16396,20210705,202128,202107,202103,2021,0,26,80,148308,107120,286699.8636,78.8901,10,27,79473,79473,215225.1531,,,,1611,3889,1180188,0,792940,34,363.92,162.5,201.42,0,363.92,0,0.741906273,0.553473291,10.70352941,0.098255672,0.901744328,2021/8/5
5447,CN-103,KLA-TENCOR SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,38.5,0,38.5,0,38.5,0,,1,19.25,,,2021/8/5
5448,CN-110,UNILEVER CTU XXX WHS,CR,快消/零售行业事业部,UNIMK,UNIMK,1367,20210726,202131,202107,202103,2021,0,,,,,,,7,23,595,595,0.5751,211.0675,,,701,0,908583,0,0,1,8.47,8.47,0,0,8.47,0,,0,8.47,0.512801756,0.487198244,2021/8/5
5449,CN-189,KONE CTU XXX WHS,EM,工业与制造行业事业部,KONEX,KONEX,1108,20210712,202129,202107,202103,2021,0,871,,,,,,106,1472,1176,1176,0,0,,,,,,,,2,13,0,13,0,13,0,,1,6.5,,,2021/8/5
5450,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,26,199.8,144.5,55.3,0,199.8,0,,0.276776777,7.684615385,,,2021/8/5
5451,CN-257,LAM PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,29.77,0,29.77,0,29.77,0,,1,9.923333333,,,2021/8/5
5452,CN-261,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,89.28,0,89.28,0,81.28,8,,1,9.92,,,2021/8/5
5453,CN-273,ERICSSON NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ERICS,ERICS,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15,127.76,0,127.76,0,119.33,8.43,,1,8.517333333,,,2021/8/5
5454,CN-296,LUCKIN PEK XXX WHS,CR,快消/零售行业事业部,LUCKI,LUCKI,14645,20210718,202129,202107,202103,2021,1,27,83,53594,53477,358000000,211.5,405,8056,16985,16985,134000000,,,,8710,21280,1529422,0,8135,18,185.29,163.29,22,0,185.29,0,0.317613179,0.118732797,10.29388889,0.594742233,0.405257767,2021/8/5
5455,CN-304,EVISU SHA XXX WHS,CR,快消/零售行业事业部,EVISU,EVISU,3088,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,54.56,37.86,16.7,0,54.56,0,,0.306085044,7.794285714,,,2021/8/5
5456,CN-306,ECCO CAN HP0 WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,658,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,586,0,22725,0,0,2,16.2,0,16.2,0,16.2,0,,1,8.1,0.890577508,0.109422492,2021/8/5
5457,CN-350,ESTEE-LAUD SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,SFELC,SFELC,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,10.85,0,10.85,0,10.85,0,,1,10.85,,,2021/8/5
5458,CN-391,VENCHI SHA KQ0 WHS,CR,快消/零售行业事业部,VENCH,VENCH,3937,20210715,202129,202107,202103,2021,0,,,,,,,10,401,34929,34929,19.7496,,,,848,2651,1542158,0,48288,,,,,,,,,,,0.215392431,0.784607569,2021/8/5
5459,CN-391,VENCHI SHA KQ0 WHS,CR,快消/零售行业事业部,VENCH,VENCH,3937,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,910,2501,1651244,0,0,,,,,,,,,,,0.231140462,0.768859538,2021/8/5
5460,CN-426,,,,,,6,20210713,202129,202107,202103,2021,0,11,45,96719,96719,122479.72,12.3103,2464,18765,107601,107601,120299.0534,,,,4,18483,1681656,0,105622,,,,,,,,1.112511502,,,0.666666667,0.333333333,2021/8/5
5461,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,67,608.37,530,78.37,0,608.37,0,,0.128819633,9.080149254,,,2021/8/5
5462,CN-448,,,,,,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,21.5,21.5,0,0,21.5,0,,0,10.75,,,2021/8/5
5463,CN-901,,,,,,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8,84,84,0,0,84,0,,0,10.5,,,2021/8/5
5464,HK-050,ASICS HKG HT0 WHS,,,ASIC1,ASIC1,6717,20210707,202128,202107,202103,2021,0,17,281,5436,5436,0.268,228502.75,9,98,164,164,0.763,,,,1141,1145,19863,0,3134,,,,,,,,0.030169242,,,0.1698675,0.8301325,2021/8/5
5465,HK-115,HERBALIFE HKG TMD WHS,,,HERB1,HERB1,629,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,142,83,64693,10042,10042,,,,,,,,,,,0.225755167,0.774244833,2021/8/5
5466,TD004,,,,,,,20210711,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,9.97,0,9.97,0,9.97,0,,1,9.97,,,2021/8/5
5467,TD043,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8,8,0,0,8,0,,0,8,,,2021/8/5
5468,CATC001,,,,,,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,11.15,0,11.15,0,11.15,0,,1,11.15,,,2021/8/5
5469,CATC006,,,,,,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,9.18,0,9.18,0,9.18,0,,1,9.18,,,2021/8/5
5470,CN-009,BMS SHA HT0 WHS,LSH,生命科学与医疗行业事业部,SQUIB,SQUIB,1101,20210719,202130,202107,202103,2021,0,2,,,,,,,,,,,,,,1013,88368,6164368,0,1267122,1,12.5,0,0,12.5,12.5,0,,0,12.5,0.920072661,0.079927339,2021/8/5
5471,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10,85.09,0,52.11,32.98,85.09,0,,0.612410389,8.509,,,2021/8/5
5472,CN-055,NEXPERIA DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,NEXPE,NEXPE,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,94,810.51,623,187.51,0,801.84,8.67,,0.231348164,8.622446809,,,2021/8/5
5473,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704,20210730,202131,202107,202103,2021,0,9,41,173944,105156,234086.5252,62.6022,898,11299,63411,63411,167229.6578,,,,6869,30365,3449296,0,140915,,,,,,,,0.603018373,,,0.348609419,0.651390581,2021/8/5
5474,CN-084,HUAWEI-VMI DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,13,117.33,67.5,49.83,0,117.33,0,,0.424699565,9.025384615,,,2021/8/5
5475,CN-152,MARS JIA XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,13689,20210715,202129,202107,202103,2021,0,83,99,2670937,1168348,230796.7127,69.8699,259,970,1184062,1182390,278760.1002,,,,6859,13913,93300000,0,10500000,61,506.9,393,113.9,0,498.67,8.23,1.012018679,0.224699152,8.309836066,0.501059245,0.498940755,2021/8/5
5476,CN-165,RYOSHO SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,RYOSH,RYOSH,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,32.2,8.15,24.05,0,32.2,0,,0.74689441,8.05,,,2021/8/5
5477,CN-165,RYOSHO SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,RYOSH,RYOSH,,20210704,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,8.58,0,8.58,0,8.58,0,,1,8.58,,,2021/8/5
5478,CN-201,BMW SAN XXX WHS,EI,新兴产业事业部,BMWXX,BMWXX,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,18,185.7,0,175.7,10,162,23.7,,0.946149704,10.31666667,,,2021/8/5
5479,CN-214,BOSE SHA KQ0 WHS,TSC,高科技/备件物流/化工行业事业部,BOSEX,BOSEX,9387,20210713,202129,202107,202103,2021,0,10,57,17008,17008,0,0,183,183,4176,4176,8670.22106,4176,,,5335,9459,1051460,44325,83931,17,164.84,108.3,56.54,0,164.84,0,0.245531515,0.342999272,9.696470588,0.568339193,0.431660807,2021/8/5
5480,CN-219,KLA-Tencor Wuhan WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,33.03,0,33.03,0,33.03,0,,1,8.2575,,,2021/8/5
5481,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,28,294.68,200.5,94.18,0,294.68,0,,0.319600923,10.52428571,,,2021/8/5
5482,CN-261,,,,,,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,6,66.59,0,66.59,0,66.59,0,,1,11.09833333,,,2021/8/5
5483,CN-273,ERICSSON NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ERICS,ERICS,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15,134.54,0,134.54,0,125.37,9.17,,1,8.969333333,,,2021/8/5
5484,CN-297,MARS-RAW PEK XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,20606,20210725,202130,202107,202103,2021,1,27,58,46200000,46200000,115000000,246.1806,29,132,78500000,78400000,28900000,,,,6420,9547,2520000000,0,24100000,19,223.04,202.54,20.5,0,223.04,0,1.698085032,0.091911765,11.73894737,0.31155974,0.68844026,2021/8/5
5485,CN-301,KLA-TENCOR HFE XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,12.5,0,12.5,0,12.5,0,,1,12.5,,,2021/8/5
5486,CN-314,SGMW-PDC XIY XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,11,103.97,94.27,9.7,0,103.97,0,,0.093296143,9.451818182,,,2021/8/5
5487,CN-326,,,,,,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.15,0,8.15,0,8.15,0,,1,8.15,,,2021/8/5
5488,CN-352,KLA-TENCOR CAN XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210704,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,9.37,0,9.37,0,9.37,0,,1,9.37,,,2021/8/5
5489,CN-403,HONOR DGM HMX WHS,TSC,高科技/备件物流/化工行业事业部,HONOR,HONOR,92782,20210721,202130,202107,202103,2021,0,487,806,343000000,343000000,,,2089,2208,110000000,143000000,,,,,27748,49903,25900000000,2009911,961985,88,952.71,903,49.71,0,944.71,8,0.418098117,0.052177473,10.82625,0.299066629,0.700933371,2021/8/5
5490,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,17.5,0,17.5,0,17.5,0,,1,8.75,,,2021/8/5
5491,CN-404,HL-COSTA PEK XXX WHS,EM,工业与制造行业事业部,HLCOS,HLCOS,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,5,0,5,0,5,0,,1,5,,,2021/8/5
5492,CN-406,MLB SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,MLBKD,MLBKD,,20210719,202130,202107,202103,2021,0,50,228,79683,50721,,,60,2457,30036,30005,0,0,,,9663,119,1999746,0,9268,61,690.55,650.48,40.07,0,682.48,8.07,0.591569567,0.058026211,11.3204918,,,2021/8/5
5493,CN-417,OTIS Shanghai,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,7,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,11,1,212201,0,0,22,209.05,199.5,9.55,0,209.05,0,,0.045682851,9.502272727,1.571428571,-0.571428571,2021/8/5
5494,CN-436,,,,,,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,25.5,25.5,0,0,25.5,0,,0,8.5,,,2021/8/5
5495,CN-436,,,,,,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,28,28,0,0,28,0,,0,9.333333333,,,2021/8/5
5496,HK-051,AEON HKG FKH WHS,,,AEON1,AEON1,3134,20210709,202128,202107,202103,2021,0,,,,,,,1044,1061,28771,28619,28797,,,,639,1318,278139,0,22482,,,,,,,,,,,0.203892789,0.796107211,2021/8/5
5497,HK-115,HERBALIFE HKG TMD WHS,,,HERB1,HERB1,629,20210724,202130,202107,202103,2021,1,2,1,20,20,120300,0.9,120,944,2190,2190,2811822.29,,,,413,2365,1152751,0,251,,,,,,,,109.5,,,0.656597774,0.343402226,2021/8/5
5498,TD005,,,,,,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.52,0,16.52,0,16.52,0,,1,8.26,,,2021/8/5
5499,TD036,,,,,,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,19.5,0,19.5,0,10.18,9.32,,1,9.75,,,2021/8/5
5500,TD037,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,34.44,0,34.44,0,34.44,0,,1,8.61,,,2021/8/5
5501,CATC002,,,,,,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.28,0,16.28,0,16.28,0,,1,8.14,,,2021/8/5
5502,CATC008,,,,,,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,6,56,0,56,0,56,0,,1,9.333333333,,,2021/8/5
5503,CN-001,ABBOTT PEK XW0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,9374,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,1112,2028,336063,0,0,1,9.5,0,9.5,0,9.5,0,,1,9.5,0.118625987,0.881374013,2021/8/5
5504,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689,20210710,202128,202107,202103,2021,1,,,,,,,24,96,99784,99784,297000000,,,,,,,,,9,110.29,48.49,61.8,0,110.29,0,,0.560340919,12.25444444,,,2021/8/5
5505,CN-008,APPLE SZX XXX WHS,TD,运输产品部,APPLE,APPLE,8881,20210730,202131,202107,202103,2021,0,178,178,17100000,17100000,0,0,40,40,3477280,3477280,0,0,,,5395,19166,3600000000,718612,718612,,,,,,,,0.203173232,,,0.607476636,0.392523364,2021/8/5
5506,CN-027,FORD SZV XXX WHS,Auto,汽车行业事业部,FORDC,FORDC,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10,81.25,24,57.25,0,73.07,8.18,,0.704615385,8.125,,,2021/8/5
5507,CN-036,H3C SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,10.53,0,0,10.53,10.53,0,,0,10.53,,,2021/8/5
5508,CN-057,PERNOD-RIC SHA WGQ WHS,CR,快消/零售行业事业部,PERNO,PERNO,,20210719,202130,202107,202103,2021,0,11,,,,,,209,329,487703,487703,9410000000,6026419.48,,,7770,0,7468206,405371,450141,48,488.76,201.72,249.97,37.07,481.39,7.37,,0.511437106,10.1825,,,2021/8/5
5509,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704,20210716,202129,202107,202103,2021,0,8,36,129988,108556,291731.0616,123.5956,826,10607,52219,52219,137663.4009,,,,6671,37243,3110604,0,163386,,,,,,,,0.481032831,,,0.338560698,0.661439302,2021/8/5
5510,CN-120,ASML PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,50.39,0,50.39,0,50.39,0,,1,10.078,,,2021/8/5
5511,CN-149,HONEYWELL TSN XXX WHS,EM,工业与制造行业事业部,HONEY,HONEY,2787,20210715,202129,202107,202103,2021,0,,,,,,,13,145,2676,2676,267.6,,,,1337,3142,98665,0,0,8,72.27,0,72.27,0,72.27,0,,1,9.03375,0.479727305,0.520272695,2021/8/5
5512,CN-153,ERICSSON CAN HP0 WHS,TSC,高科技/备件物流/化工行业事业部,ERISL,ERISL,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,123.1,80.42,42.68,0,123.1,0,,0.346709992,11.19090909,,,2021/8/5
5513,CN-177,FUJI-XEROX CKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,272,20210707,202128,202107,202103,2021,0,1,,,,,,57,88,101,101,3088.42663,403.91,,,,,,,,1,8.65,0,8.65,0,8.65,0,,1,8.65,,,2021/8/5
5514,CN-232,FORD HRB XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.43,0,8.43,0,8.43,0,,1,8.43,,,2021/8/5
5515,CN-234,PERNOD-CAP SHA CL0 WHS,CR,快消/零售行业事业部,PERNO,PERNO,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12,112.61,71.51,29.52,11.58,112.61,0,,0.262143682,9.384166667,,,2021/8/5
5516,CN-261,,,,,,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,89.38,0,89.38,0,81.38,8,,1,9.931111111,,,2021/8/5
5517,CN-262,LAM NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,37.54,0,37.54,0,37.54,0,,1,9.385,,,2021/8/5
5518,CN-284,KLA-TENCOR NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,18.95,0,18.95,0,18.95,0,,1,9.475,,,2021/8/5
5519,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,48.4,0,48.4,0,48.4,0,,1,9.68,,,2021/8/5
5520,CN-309,BMW1 SHA LG0 WHS,Auto,汽车行业事业部,BMWXX,BMWXX,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,55.43,0,55.43,0,55.43,0,,1,11.086,,,2021/8/5
5521,CN-322,Multiple Kangqiao Shanghai TSP,TD,运输产品部,TPTOT,TPTOT,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.3,0,8.3,8,16.3,0,,0.509202454,8.15,,,2021/8/5
5522,CN-322,Multiple Kangqiao Shanghai TSP,TD,运输产品部,TPTOT,TPTOT,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.35,0,8.35,8,16.35,0,,0.510703364,8.175,,,2021/8/5
5523,CN-335,MIDEA SZV XXX WHS,TSC,高科技/备件物流/化工行业事业部,MIDEA,MIDEA,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,25.83,0,25.83,0,25.83,0,,1,12.915,,,2021/8/5
5524,CN-392,RAZER SHA XXX WHS,CR,快消/零售行业事业部,RAZER,RAZER,328,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,216,0,46082,32121,35382,,,,,,,,,,,0.658536585,0.341463415,2021/8/5
5525,CN-418,HP SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,HPIPS,HPIPS,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,10.92,0,0,10.92,10.92,0,,0,10.92,,,2021/8/5
5526,CN-419,LINDT SHA KQ0 PKG,CR,快消/零售行业事业部,LINDT,LINDT,,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,13,13,0,0,13,0,,0,13,,,2021/8/5
5527,CN-421,,,,,,575,20210716,202129,202107,202103,2021,0,,,,,,,13,93,149,149,456.5465,,,,15,15,1120,0,0,,,,,,,,,,,0.026086957,0.973913043,2021/8/5
5528,CN-429,SKF DLC XXX WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,10.6,0,10.6,0,10.6,0,,1,10.6,,,2021/8/5
5529,CN-431,TAOCHEN-TE CZX XXX WHS,TSC,高科技/备件物流/化工行业事业部,TAOCH,TAOCH,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,12.13,0,12.13,0,12.13,0,,1,12.13,,,2021/8/5
5530,CN-453,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.25,8.25,8,0,8.25,8,,0.492307692,8.125,,,2021/8/5
5531,HK-038,NU-SKIN HKG ITL WHS,,,NUSK1,NUSK1,1854,20210708,202128,202107,202103,2021,0,2,7,8176,8176,8111030.3,2.025,12,102,4038,4038,12113.92,,,,190,1824,44676,0,7135,,,,,,,,0.49388454,,,0.102481122,0.897518878,2021/8/5
5532,HK-043,REVLON HKG MTL WHS,,,REVL1,REVL1,,20210728,202131,202107,202103,2021,0,2,3,2544,2544,0,0,48,536,14832,14322,0,0,,,,,,,,,,,,,,,5.629716981,,,,,2021/8/5
5533,HK-074,SMART-NORA HKG ITL WHS,,,SMART,SMART,110,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,3,7,12,0,0,,,,,,,,,,,0.027272727,0.972727273,2021/8/5
5534,TD001,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11,118.47,77,41.47,0,118.47,0,,0.350046425,10.77,,,2021/8/5
5535,TD009,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,19.63,0,19.63,0,8.73,10.9,,1,9.815,,,2021/8/5
5536,TD019,,,,,,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.28,0,8.28,0,8.28,0,,1,8.28,,,2021/8/5
5537,TD020,,,,,,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,27.65,0,27.65,0,27.65,0,,1,9.216666667,,,2021/8/5
5538,TD036,,,,,,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,32.85,0,32.85,0,23.1,9.75,,1,10.95,,,2021/8/5
5539,TD038,,,,,,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8,70.25,7.58,62.67,0,70.25,0,,0.892099644,8.78125,,,2021/8/5
5540,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,23,234.66,0,172.78,61.88,234.66,0,,0.736299327,10.2026087,,,2021/8/5
5541,CN-044,MARS CTU BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,5840,20210705,202128,202107,202103,2021,0,46,365,1740211,1358216,201169.0369,140.3893,81,954,1519600,1480776,193284.1684,,,,752,1201,6494199,0,0,28,234.43,173.99,60.44,0,223.75,10.68,1.090236015,0.257816832,8.3725,0.128767123,0.871232877,2021/8/5
5542,CN-084,HUAWEI-VMI DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,12,122,89,33,0,122,0,,0.270491803,10.16666667,,,2021/8/5
5543,CN-167,LEXMARK SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,LEMAR,LEMAR,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,9.8,0,9.8,0,9.8,0,,1,9.8,,,2021/8/5
5544,CN-170,SGMW LZH XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,35,293.5,233,60.5,0,293.5,0,,0.206132879,8.385714286,,,2021/8/5
5545,CN-204,CYTIVA SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,GEMED,GEMED,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,14,116.54,59.31,57.23,0,100.52,16.02,,0.491076025,8.324285714,,,2021/8/5
5546,CN-212,COSTA SHA HT0 WHS,CR,快消/零售行业事业部,COSTA,COSTA,192,20210721,202130,202107,202103,2021,0,4,,,,,,438,3,104,104,95988,,,,1591,13610,923362.2933,8267,73215,9,86.67,0,86.67,0,86.67,0,,1,9.63,8.286458333,-7.286458333,2021/8/5
5547,CN-215,MB SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,MBXXX,MBXXX,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,11.2,0,11.2,0,11.2,0,,1,11.2,,,2021/8/5
5548,CN-216,SGMW-PDC CKG XXX WHS,Auto,汽车行业事业部,SGMWA,SGMWA,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,24,209.03,174.38,34.65,0,209.03,0,,0.16576568,8.709583333,,,2021/8/5
5549,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,29,235.9,152,83.9,0,235.9,0,,0.355659178,8.134482759,,,2021/8/5
5550,CN-227,ASML XNM XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,58.14,0,58.14,0,58.14,0,,1,8.305714286,,,2021/8/5
